date,value
2021-08-10,27067.763276330832
2021-08-11,27409.723308604858
2021-08-12,27436.798208529268
2021-08-13,27172.281270620166
2021-08-16,27085.25523082367
2021-08-17,26911.007928083753
2021-08-18,26537.92774859937
2021-08-19,26241.598589551842
2021-08-20,26355.452646232963
2021-08-23,26652.27498678458
2021-08-24,27007.420196280997
2021-08-25,27257.994331385467
2021-08-26,27168.026480670727
2021-08-27,27559.462825818147
2021-08-30,27238.78323956099
2021-08-31,27327.031547426257
2021-09-01,27314.897970623904
2021-09-02,27362.791898063948
2021-09-03,27131.02012382725
2021-09-07,27008.39586082786
2021-09-08,26757.64050901523
2021-09-09,26720.22350177921
2021-09-10,26641.85954982894
2021-09-13,26989.557812085382
2021-09-14,26648.06847720541
2021-09-15,26605.148271018683
2021-09-16,26602.384348446885
2021-09-17,26252.831180247027
2021-09-20,25674.783192532628
2021-09-21,25758.667917655832
2021-09-22,26047.815227459738
2021-09-23,26278.35284097025
2021-09-24,26601.370435597746
2021-09-27,26217.89757718694
2021-09-28,25298.62304052389
2021-09-29,25286.894792581283
2021-09-30,25251.470356458958
2021-10-01,25373.784325904464
2021-10-04,24689.8689934333
2021-10-05,25199.297279356204
2021-10-06,25437.889710596148
2021-10-07,25734.00752449359
2021-10-08,25656.494936356605
2021-10-11,25512.48009850738
2021-10-12,25307.345809607734
2021-10-13,25406.544853309442
2021-10-14,25983.627104877818
2021-10-15,26077.721321192555
2021-10-18,26518.49308345579
2021-10-19,26700.42941786183
2021-10-20,26640.579530049115
2021-10-21,27034.258581279522
2021-10-22,26959.77438568898
2021-10-25,27311.724261264364
2021-10-26,27775.408828132902
2021-10-27,28127.36575856248
2021-10-28,28324.69915014218
2021-10-29,28659.762275104757
2021-11-01,28527.184157102645
2021-11-02,28943.208237337487
2021-11-03,29206.977507345153
2021-11-04,30667.574571779685
2021-11-05,30613.602868512437
2021-11-08,30707.664443999733
2021-11-09,30786.913278597585
2021-11-10,30169.809673301464
2021-11-11,30639.58538058795
2021-11-12,30917.248859372732
2021-11-15,30862.822348289752
2021-11-16,31074.687072734334
2021-11-17,30771.242586608623
2021-11-18,31711.969533651787
2021-11-19,32203.405872637486
2021-11-22,31903.374334159656
2021-11-23,31961.51935091093
2021-11-24,32394.15658146116
2021-11-26,31729.937109692073
2021-11-29,32727.27295806317
2021-11-30,31908.45511931116
2021-12-01,31216.021311452692
2021-12-02,31414.418377587084
2021-12-03,31001.829002977116
2021-12-06,30964.280161838407
2021-12-07,32166.24615877655
2021-12-08,31699.81591329729
2021-12-09,31091.492221100965
2021-12-10,31943.03158258835
2021-12-13,31143.270040499927
2021-12-14,30564.95805687394
2021-12-15,31546.07318796676
2021-12-16,30952.832309027028
2021-12-17,30574.986364382763
2021-12-20,30633.910291412638
2021-12-21,30501.2859424915
2021-12-22,30766.04787494178
2021-12-23,30796.20901201616
2021-12-27,31511.72134509431
2021-12-28,31578.930399441924
2021-12-29,31803.474376355764
2021-12-30,31643.74045373093
2021-12-31,31861.105600174902
2022-01-03,31665.51225501747
2022-01-04,31506.285112770704
2022-01-05,30776.30351772186
2022-01-06,30728.21652072437
2022-01-07,29972.29275896314
2022-01-10,29179.329092048847
2022-01-11,29302.62208872141
