date,value
2020-12-23,23144.07629395818
2020-12-24,23635.53243816114
2020-12-28,23493.250030214618
2020-12-29,23654.022327627663
2020-12-30,24181.44771568013
2020-12-31,24052.197417823856
2021-01-04,24485.24797089444
2021-01-05,24766.411464532124
2021-01-06,24969.180231635106
2021-01-07,25882.567288115097
2021-01-08,26071.311298407683
2021-01-11,25770.050357748183
2021-01-12,26176.212116227147
2021-01-13,25792.73117905359
2021-01-14,25991.796733078878
2021-01-15,25382.782002317697
2021-01-19,26061.018630002975
2021-01-20,25937.76392890444
2021-01-21,26033.131135178446
2021-01-22,26172.548929913944
2021-01-25,25892.53162684211
2021-01-26,25872.881504373243
2021-01-27,24969.042803250046
2021-01-28,25485.143722221837
2021-01-29,24685.71786405269
2021-02-01,25617.898222623877
2021-02-02,25604.346647319195
2021-02-03,25359.172156611137
2021-02-04,25855.962886565878
2021-02-05,26309.89831854265
2021-02-08,26354.321062009076
2021-02-09,26474.1078782573
2021-02-10,26467.329357842424
2021-02-11,26361.993725853827
2021-02-12,26956.5550053358
2021-02-16,27115.352663619244
2021-02-17,27378.179618046248
2021-02-18,27421.42435486013
2021-02-19,28810.676696345086
2021-02-22,29097.078658596783
2021-02-23,28413.27091872643
2021-02-24,28383.57805819101
2021-02-25,27076.427530011202
2021-02-26,26237.78759931694
2021-03-01,27510.226840388365
2021-03-02,27677.01243338983
2021-03-03,27623.41118728613
2021-03-04,25829.01784415096
2021-03-05,26507.037376945198
2021-03-08,25749.197873067846
2021-03-09,26320.77514072532
2021-03-10,26810.82118762153
2021-03-11,27888.41846515254
2021-03-12,27787.851686468686
2021-03-15,27478.422783010898
2021-03-16,27008.948478019134
2021-03-17,27244.23386985603
2021-03-18,26558.854905722015
2021-03-19,26534.10747293989
2021-03-22,26550.443773208724
2021-03-23,25346.47851617211
2021-03-24,25052.976217321673
2021-03-25,25244.093115653493
2021-03-26,25895.47580981951
2021-03-29,25658.80536990974
2021-03-30,26092.888387375446
2021-03-31,25846.550005439374
2021-04-01,26237.729632672832
2021-04-05,26753.322493023516
2021-04-06,26651.68964245901
2021-04-07,26561.276290137706
2021-04-08,26870.310293999886
2021-04-09,26841.64433251962
2021-04-12,26751.734968848534
2021-04-13,26634.799963550773
2021-04-14,27287.006707310054
2021-04-15,27341.07176146508
2021-04-16,27346.215048736532
2021-04-19,27198.78072576607
2021-04-20,26262.816414405926
2021-04-21,26709.458690869535
2021-04-22,26361.184494975474
2021-04-23,26899.029949882766
2021-04-26,27107.21917911326
2021-04-27,27034.370391336237
2021-04-28,26701.448037034206
2021-04-29,26588.913235170487
2021-04-30,26111.147639181698
2021-05-03,26529.85433069197
2021-05-04,26146.976463261537
2021-05-05,26675.82744228314
2021-05-06,26739.470451111993
2021-05-07,27417.95917892833
2021-05-10,28059.356901733783
2021-05-11,27858.846339581924
2021-05-12,27146.871616631477
2021-05-13,27122.35079417138
2021-05-14,27377.208524145994
2021-05-17,27533.129554748935
2021-05-18,27057.75516448367
2021-05-19,26409.334689054267
2021-05-20,26366.971680764385
2021-05-21,26382.03953297458
2021-05-24,26136.100245296337
2021-05-25,25906.665452924077
2021-05-26,26282.49974566259
2021-05-27,27686.928001868746
2021-05-28,27426.103419577543
2021-06-01,27831.838968933833
2021-06-02,27790.288092693845
2021-06-03,27464.781255663744
2021-06-04,27562.211459336722
2021-06-07,27089.265643250237
2021-06-08,27153.05467637386
2021-06-09,26631.19312848263
2021-06-10,26540.412156791303
2021-06-11,26619.592022211782
2021-06-14,26184.379118924648
2021-06-15,25893.053001520002
2021-06-16,25710.067135759153
2021-06-17,24707.30156717216
2021-06-18,24418.666442064976
2021-06-21,25029.575583426187
2021-06-22,25081.10404799754
2021-06-23,25282.508629150998
2021-06-24,25733.409444787656
2021-06-25,25763.07781971715
2021-06-28,25672.50904050908
2021-06-29,25871.868076114428
2021-06-30,26294.058722041606
2021-07-01,26064.199027829258
2021-07-02,26005.42020697369
2021-07-06,25669.554571895125
2021-07-07,25518.463256206884
2021-07-08,24975.944364293267
2021-07-09,25794.602245227732
2021-07-12,26280.373790897196
2021-07-13,26006.380977224144
2021-07-14,25850.439610871435
2021-07-15,25776.440312278643
2021-07-16,25209.0540881198
2021-07-19,24514.10082382904
2021-07-20,25138.39962725451
2021-07-21,25733.07420502701
2021-07-22,25642.865786994353
2021-07-23,25721.18041711586
2021-07-26,25891.759117514423
2021-07-27,25818.477121201133
2021-07-28,25780.878936831676
2021-07-29,26011.98915690889
2021-07-30,25789.921207504867
2021-08-02,25975.303274799542
2021-08-03,26153.183181293563
2021-08-04,25928.710249496737
2021-08-05,26317.859001246467
2021-08-06,27153.157695225917
2021-08-09,27247.973664653255
2021-08-10,27759.680629159575
2021-08-11,28118.149660092153
2021-08-12,28166.735601250406
2021-08-13,27885.101989976534
2021-08-16,27722.97153090885
2021-08-17,27513.04846513037
2021-08-18,27092.079256345125
2021-08-19,26713.443585877867
2021-08-20,26844.28659920333
2021-08-23,27258.881928702613
2021-08-24,27682.065100285112
2021-08-25,27952.839529307028
2021-08-26,27863.322817865293
2021-08-27,28330.839322595253
2021-08-30,27953.59589323227
2021-08-31,28032.873151116593
2021-09-01,28003.47910485586
2021-09-02,28108.58094314155
2021-09-03,27894.47663779026
2021-09-07,27800.993819331812
2021-09-08,27481.221859222213
2021-09-09,27453.670172488833
2021-09-10,27378.755369371764
2021-09-13,27786.081692476062
2021-09-14,27414.677496173823
2021-09-15,27407.18844766956
2021-09-16,27493.88178721371
2021-09-17,27204.583604650245
2021-09-20,26706.946135081376
2021-09-21,26769.12376880742
2021-09-22,26855.86754304852
2021-09-23,26934.910364712752
2021-09-24,27644.05351272778
2021-09-27,27251.029629796347
2021-09-28,26411.90209730243
2021-09-29,26558.258714209944
2021-09-30,26431.440807446837
2021-10-01,26483.925968315056
2021-10-04,25956.268773402175
2021-10-05,26355.084748850993
2021-10-06,26563.85484293465
2021-10-07,26802.70536183248
2021-10-08,26762.88423664567
2021-10-11,26626.667158798155
2021-10-12,26409.564257907907
2021-10-13,26388.642128979503
2021-10-14,26798.82210792174
2021-10-15,26892.104534140097
2021-10-18,27401.25807679705
2021-10-19,27658.20133858104
2021-10-20,27723.45876783067
2021-10-21,28101.857135990478
2021-10-22,28175.78154784381
2021-10-25,28568.99726059649
2021-10-26,28495.963206735833
2021-10-27,28886.562017933647
2021-10-28,29000.044624419003
2021-10-29,29152.69231243746
2021-11-01,29024.244676044305
2021-11-02,29356.287156760263
2021-11-03,29653.87740739862
2021-11-04,30483.217444996197
2021-11-05,30384.82294155129
2021-11-08,30009.371608930393
2021-11-09,30225.99102143683
2021-11-10,29915.54490460805
2021-11-11,30265.94055535738
2021-11-12,30597.763569100345
2021-11-15,30698.701182602184
2021-11-16,31004.72941656721
2021-11-17,30945.137659159016
2021-11-18,31266.349667460097
2021-11-19,31503.56917356405
2021-11-22,31635.849879896577
2021-11-23,31868.398922267883
2021-11-24,32132.448801103514
2021-11-26,31773.386266905432
2021-11-29,32385.291901065277
2021-11-30,31506.717601163502
2021-12-01,30974.804366443208
2021-12-02,30872.86553484527
2021-12-03,30929.344888474123
2021-12-06,31135.623389286568
2021-12-07,31802.12388823643
2021-12-08,31251.43516835399
2021-12-09,30899.610355171353
2021-12-10,32499.903154243337
2021-12-13,32252.44754132608
2021-12-14,31678.555964599058
2021-12-15,32658.060957047466
