date,0
2020-07-01,0.0
2020-07-02,5.806827856696346
2020-07-06,17.40343289522476
2020-07-07,18.258209542463483
2020-07-08,17.65442487325723
2020-07-09,20.426017373055203
2020-07-10,30.011228635826665
2020-07-13,25.892163406915554
2020-07-14,27.423719654339003
2020-07-15,28.634850272692276
2020-07-16,25.594572297747366
2020-07-17,25.46171072081788
2020-07-20,36.25624217880311
2020-07-21,30.95375757424124
2020-07-22,32.3766042251342
2020-07-23,26.294788253778062
2020-07-24,20.428910939306025
2020-07-27,28.748733327050047
2020-07-28,24.168681376702626
2020-07-29,26.110019267855893
2020-07-30,25.669006599707828
2020-07-31,22.758037366373593
2020-08-03,26.36361264758902
2020-08-04,26.921874046072137
2020-08-05,27.26803761139299
2020-08-06,27.737249059652804
2020-08-07,24.888786088748965
2020-08-10,22.56902325901592
2020-08-11,18.976160311612876
2020-08-12,31.61492650993783
2020-08-13,35.80360442436265
2020-08-14,37.755809525621245
2020-08-17,50.625779197877144
2020-08-18,54.57053583662764
2020-08-19,53.564251456620774
2020-08-20,61.593519801454136
2020-08-21,65.2373638654843
2020-08-24,63.15508174681156
2020-08-25,64.00532843064323
2020-08-26,72.82516339851503
2020-08-27,77.8106530550184
2020-08-28,76.86081877764042
2020-08-31,95.04612701718258
2020-09-01,88.52997610466679
2020-09-02,80.61606840975001
2020-09-03,65.20649415564709
2020-09-04,67.86017176387385
2020-09-08,38.225088430748166
2020-09-09,51.349163502075825
2020-09-10,51.887950135860464
2020-09-11,51.78775723989509
2020-09-14,67.42793110061866
2020-09-15,77.43348534260942
2020-09-16,73.84144072376832
2020-09-17,67.55985724412557
2020-09-18,72.82034180362098
2020-09-21,75.55167654324185
2020-09-22,68.75272911918852
2020-09-23,53.454872699864666
2020-09-24,56.20418976385013
2020-09-25,63.49634578233053
2020-09-28,68.5574488336506
2020-09-29,68.68429001696346
2020-09-30,72.51316953624183
2020-10-01,77.56854644377992
2020-10-02,66.93366477172567
2020-10-05,72.25604399388293
2020-10-06,69.36467148527771
2020-10-07,73.24498351320774
2020-10-08,72.88085630063063
2020-10-09,74.79114333735768
2020-10-12,79.64774578425194
2020-10-13,80.32065288802721
2020-10-14,83.23394519608314
2020-10-15,79.69573706464962
2020-10-16,76.6265902224114
2020-10-19,72.84252571253171
2020-10-20,71.5122278453084
2020-10-21,71.1117016582132
2020-10-22,71.06064983232525
2020-10-23,70.63691561254883
2020-10-26,68.7715125516953
2020-10-27,71.05454943113429
2020-10-28,62.78106583012209
2020-10-29,66.08023405560431
2020-10-30,57.78172589492259
2020-11-02,60.94121758713163
2020-11-03,68.51628904161086
2020-11-04,71.51834505844027
2020-11-05,77.63348390141537
2020-11-06,77.26174704057809
2020-11-09,71.15377927803202
2020-11-10,65.07685105332155
2020-11-11,69.75983412686037
2020-11-12,68.58884290296784
2020-11-13,67.1807125468045
2020-11-16,68.09352391603919
2020-11-17,75.62530597302913
2020-11-18,86.24616556999405
2020-11-19,89.40112175776834
2020-11-20,85.5075585330755
2020-11-23,92.95153755105002
2020-11-24,100.44078468705142
2020-11-25,106.11921730173242
2020-11-27,109.11845148235544
2020-11-30,105.66782248506806
2020-12-01,110.2409591022514
2020-12-02,107.087123567841
2020-12-03,112.3755191951976
2020-12-04,114.27970219790531
2020-12-07,124.91111342086232
2020-12-08,125.92326983261799
2020-12-09,113.02471266366823
2020-12-10,118.80203278570876
2020-12-11,114.75938350704426
2020-12-14,122.99181372342198
2020-12-15,122.46815471882586
2020-12-16,119.47997281972853
2020-12-17,127.92971505908868
2020-12-18,136.73450907350968
2020-12-21,126.38227886897172
2020-12-22,124.39447968786925
2020-12-23,124.54895672999953
2020-12-24,128.40894738405274
2020-12-28,126.75352916422187
2020-12-29,128.84690319102768
2020-12-30,134.30761162987773
2020-12-31,132.5599078940721
2021-01-04,138.6704958599674
2021-01-05,141.5975712406398
2021-01-06,144.15553191717296
2021-01-07,152.8760714985682
2021-01-08,154.83121248464874
2021-01-11,151.3741657319797
2021-01-12,155.66221123740144
2021-01-13,151.1360585351753
2021-01-14,153.31445284203718
2021-01-15,146.970160187564
2021-01-19,153.42707233858516
2021-01-20,151.78422575970995
2021-01-21,152.40378359557357
2021-01-22,154.156968428995
2021-01-25,151.0078991187078
