date,value
2021-03-08,25334.94000184
2021-03-09,25778.89416355983
2021-03-10,26391.791665760913
2021-03-11,27466.625175362213
2021-03-12,27375.74192423411
2021-03-15,26841.18482647904
2021-03-16,26237.359549400946
2021-03-17,26454.9032698744
2021-03-18,25856.439007848232
2021-03-19,25698.201251262522
2021-03-22,25709.529095386653
2021-03-23,24447.011496473173
2021-03-24,24196.161288233292
2021-03-25,24094.751277563017
2021-03-26,24629.051373873153
2021-03-29,24353.405589395097
2021-03-30,24645.31449333374
2021-03-31,24413.186706906738
2021-04-01,24727.148255755284
2021-04-05,25036.64551757702
2021-04-06,25069.27528704323
2021-04-07,24961.448161323016
2021-04-08,25373.457630787416
2021-04-09,25172.149125320568
2021-04-12,25103.27597882514
2021-04-13,25022.416064740144
2021-04-14,25721.106049656984
2021-04-15,26002.34783148617
2021-04-16,26272.226358320473
2021-04-19,26044.740005485743
2021-04-20,25096.135472512135
2021-04-21,25394.562141559647
2021-04-22,24813.242406563026
2021-04-23,25505.208422945303
2021-04-26,25831.34214171214
2021-04-27,25908.701697547993
2021-04-28,25864.61782766329
2021-04-29,25843.41778640769
2021-04-30,25267.693200891696
2021-05-03,25449.042380288076
2021-05-04,25344.23085685394
2021-05-05,26060.924535811908
2021-05-06,26343.38462284502
2021-05-07,27163.865607947577
2021-05-10,27805.886070297416
2021-05-11,27629.678167293037
2021-05-12,26946.54784982313
2021-05-13,26868.170817738777
2021-05-14,27105.93330775544
2021-05-17,27417.284208692246
2021-05-18,26935.855341091024
2021-05-19,25895.7783428842
2021-05-20,25913.01311925757
2021-05-21,25911.23774078374
2021-05-24,25727.31220231773
2021-05-25,25428.59091866148
2021-05-26,25642.37254406362
2021-05-27,26373.550829428947
2021-05-28,26424.264824110673
2021-06-01,27063.58668637845
2021-06-02,27103.801580871237
2021-06-03,26855.02410983126
2021-06-04,27175.511235867576
2021-06-07,26593.24252303206
2021-06-08,26592.010392057604
2021-06-09,26114.41255601465
2021-06-10,25893.632361155032
2021-06-11,26025.161126205647
2021-06-14,25621.867931842582
2021-06-15,25166.14286336821
2021-06-16,25050.971108900234
2021-06-17,24108.579823412278
2021-06-18,23688.275396708734
2021-06-21,24270.109893686174
2021-06-22,24482.291774322133
2021-06-23,24518.0512701085
2021-06-24,24660.67509320778
2021-06-25,24788.64016709449
2021-06-28,24424.85346478507
2021-06-29,24373.090065465643
2021-06-30,24576.54085571098
2021-07-01,24650.13003431574
2021-07-02,24589.468461872242
2021-07-06,24161.01566547338
2021-07-07,24035.323802675906
2021-07-08,23729.52158464193
2021-07-09,24263.959226544088
2021-07-12,24314.351354146424
2021-07-13,24190.989949914085
2021-07-14,23899.650755151044
2021-07-15,23834.896876372928
2021-07-16,23400.349883945542
2021-07-19,22769.721231135525
2021-07-20,23116.47063990654
2021-07-21,23625.02686165699
2021-07-22,23422.68209268103
2021-07-23,23449.35289792542
2021-07-26,23738.517938757686
2021-07-27,23681.098702322284
2021-07-28,23652.083758320936
2021-07-29,23868.600944493097
2021-07-30,23545.940383703368
2021-08-02,23570.771481879216
2021-08-03,23831.838475919685
2021-08-04,23455.77294957186
2021-08-05,23627.072813512932
2021-08-06,24055.421344483297
2021-08-09,24008.824432540576
2021-08-10,24317.11371115978
2021-08-11,24481.554856126328
2021-08-12,24430.556581354616
2021-08-13,24204.00105886319
2021-08-16,24084.90611434293
2021-08-17,23973.315826937782
2021-08-18,23607.146273315
2021-08-19,23211.83075493347
2021-08-20,23238.312637936153
2021-08-23,23699.80740211586
2021-08-24,23858.026033815528
2021-08-25,23960.837724575664
2021-08-26,23744.193537214916
2021-08-27,24049.609289039978
2021-08-30,23851.41078755629
2021-08-31,23753.268710577122
2021-09-01,23597.785873255874
2021-09-02,23839.875346746478
2021-09-03,23661.767460157374
2021-09-07,23488.24325907176
2021-09-08,23365.600616424825
2021-09-09,23343.55151109676
2021-09-10,23278.00220824175
2021-09-13,23666.900980749444
2021-09-14,23376.627728289997
2021-09-15,23736.685675281038
2021-09-16,23659.292575111518
2021-09-17,23275.114053596182
2021-09-20,22769.134107490398
2021-09-21,22847.241673558856
2021-09-22,23177.042456654483
2021-09-23,23432.871741699513
2021-09-24,23530.39084296314
2021-09-27,23231.84500609473
2021-09-28,22355.36970288446
2021-09-29,22212.83112043063
2021-09-30,22195.46347457455
2021-10-01,22439.080077550927
2021-10-04,21795.303235375606
2021-10-05,22282.656547649833
2021-10-06,22522.439864844902
2021-10-07,22816.36953859576
2021-10-08,22777.155595979817
2021-10-11,22639.426203698567
2021-10-12,22394.85805968273
2021-10-13,22562.176519388122
2021-10-14,23173.56174254301
2021-10-15,23245.114003252194
