date,0
2020-07-01,0.0
2020-07-02,4.697747602728505
2020-07-06,14.324225309246067
2020-07-07,15.012100709325695
2020-07-08,15.327046973967262
2020-07-09,18.17623636999615
2020-07-10,25.58285571211858
2020-07-13,21.409514705888924
2020-07-14,23.264664556659774
2020-07-15,23.83384230844216
2020-07-16,21.268479362158104
2020-07-17,21.274887000997627
2020-07-20,30.503524993242827
2020-07-21,25.9516322483043
2020-07-22,27.25873064365711
2020-07-23,21.792077117530482
2020-07-24,17.382926725948256
2020-07-27,24.365625400067202
2020-07-28,20.328812929515223
2020-07-29,22.388258572907436
2020-07-30,22.370578135957366
2020-07-31,20.197194064020042
2020-08-03,23.787648330417888
2020-08-04,24.698394583958873
2020-08-05,25.143437923534144
2020-08-06,25.626200198822097
2020-08-07,23.08059619121279
2020-08-10,21.18887267017797
2020-08-11,17.68175867698157
2020-08-12,28.81183444019194
2020-08-13,32.074487111373216
2020-08-14,33.83586485255701
2020-08-17,45.49100352522044
2020-08-18,48.50233431504836
2020-08-19,47.42268612586065
2020-08-20,53.702055489519665
2020-08-21,57.66168229695228
2020-08-24,56.13702086603464
2020-08-25,56.89143544761628
2020-08-26,63.874801401590155
2020-08-27,67.4163548504563
2020-08-28,67.766397013548
2020-08-31,82.42398800739825
2020-09-01,78.33688011861301
2020-09-02,73.30742229419255
2020-09-03,58.406282356809506
2020-09-04,59.58943255602654
2020-09-08,34.94001593047391
2020-09-09,46.920654781177504
2020-09-10,46.42153041751426
2020-09-11,45.98876615953268
2020-09-14,59.62471567186316
2020-09-15,67.6974506825082
2020-09-16,63.84431580871435
2020-09-17,58.797043986801256
2020-09-18,62.271797636647676
2020-09-21,65.08730711651377
2020-09-22,60.1846943445818
2020-09-23,47.1081455448009
2020-09-24,49.73177144164878
2020-09-25,56.563761502108264
2020-09-28,60.900151180439586
2020-09-29,60.13486946228884
2020-09-30,63.66796284900289
2020-10-01,69.61292809393427
2020-10-02,58.59919951976592
2020-10-05,62.92329292548904
2020-10-06,58.6366956644492
2020-10-07,62.59193595398139
2020-10-08,62.68473387851372
2020-10-09,65.55857054809323
2020-10-12,70.19552538863888
2020-10-13,70.61577592559229
2020-10-14,74.88367839338694
2020-10-15,71.0347490265139
2020-10-16,67.79584961341028
2020-10-19,64.23350162207997
2020-10-20,62.08943265696575
2020-10-21,62.067817177020515
2020-10-22,62.620545763358884
2020-10-23,61.02312533130391
2020-10-26,60.704397422783615
2020-10-27,62.53553980511468
2020-10-28,55.232691365853135
2020-10-29,57.933208311781456
2020-10-30,49.268525962691164
2020-11-02,52.94328316725958
2020-11-03,60.49299401820212
2020-11-04,61.201630387870665
2020-11-05,67.50211169879015
2020-11-06,65.26229846703
2020-11-09,61.62020753781717
2020-11-10,57.896127621300586
2020-11-11,61.139293536553375
2020-11-12,59.50099749281519
2020-11-13,58.475644919594735
2020-11-16,58.73640047397597
2020-11-17,68.33095236771253
2020-11-18,81.24748892837476
2020-11-19,85.13770464171324
2020-11-20,81.77443698328679
2020-11-23,90.3786892236898
2020-11-24,100.52365806834531
2020-11-25,106.37483882437031
2020-11-27,110.00264241151918
2020-11-30,105.36946970093966
2020-12-01,111.39459031412353
2020-12-02,106.86634437491045
2020-12-03,113.99869871744211
2020-12-04,115.56318035842699
2020-12-07,128.57696667898736
2020-12-08,131.0126474175938
2020-12-09,116.73718951226404
2020-12-10,123.80315697486728
2020-12-11,118.56842326293722
2020-12-14,127.34123333470262
2020-12-15,127.04297658464176
2020-12-16,123.87782753693166
2020-12-17,133.92752981796676
2020-12-18,144.87773708068417
2020-12-21,132.0181873042952
2020-12-22,130.15275390441948
2020-12-23,131.4407629395818
2020-12-24,136.3553243816114
2020-12-28,134.9325003021462
2020-12-29,136.54022327627663
2020-12-30,141.81447715680127
2020-12-31,140.52197417823857
2021-01-04,144.85247970894443
2021-01-05,147.66411464532123
2021-01-06,149.69180231635107
2021-01-07,158.82567288115098
2021-01-08,160.71311298407682
2021-01-11,157.7005035774818
2021-01-12,161.76212116227146
2021-01-13,157.9273117905359
2021-01-14,159.91796733078877
2021-01-15,153.82782002317697
2021-01-19,160.61018630002974
2021-01-20,159.3776392890444
2021-01-21,160.33131135178448
2021-01-22,161.72548929913944
2021-01-25,158.92531626842108
