date,turnover
2024-04-29,200.0
2024-07-30,113.15325329537139
2024-10-28,66.14173228346456
2025-01-30,122.83464566929135
2025-05-01,82.50027297088276
2025-08-01,185.8267716535433
2025-10-30,200.0
