,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,JNJ,PG,XOM,JPM,UNH,SH,VOO
2008-02-04,3.95205595125151,21.6845488161506,12.3384275904349,3.6975,0.596521263731512,,,37.5683043070485,39.7819917044669,45.1801020521935,29.4694428862107,39.0947037553629,371.846393525879,
2008-02-05,3.88331149148421,20.8800872502649,12.6215791002132,3.6045,0.559152714158785,,,37.2131604188458,39.114448079494,43.4192202657491,27.9838565182992,38.7029732568122,380.913018553208,
2008-02-06,3.66236859895697,20.4850391598746,12.4948277383225,3.4245,0.557318674915952,,,37.3197035853066,39.2768235558388,43.0649287351432,27.8754660966061,38.6873040368701,385.848016985804,
2008-02-07,3.63955384375035,20.1977314577726,12.575518260481,3.5455,0.562820792644451,,,37.1776460300255,39.553463256278,43.4879633985533,28.7617171916262,38.4130926878846,382.0606926073,
2008-02-08,3.76683616227148,20.5137699300849,12.867896880895,3.675,0.572908008480034,,,36.7159589753619,39.1024202664314,43.3923737855146,27.9392251681903,37.7628200602904,384.528191823598,
2008-02-11,3.88601323881131,20.2623756907456,12.9792199160952,3.7595,0.574742047722868,,,36.6271730033112,39.6917831064976,44.1942644282282,27.6395575317446,37.7784892802324,381.601622985663,
2008-02-12,3.74822412512924,20.3557506939287,12.9027631559018,3.7225,0.596062753920804,,,37.2723510668796,40.3893962641269,44.810286378922,27.6140539031109,37.8176623300875,379.765344499116,
2008-02-13,3.88451226807403,20.8010776321869,13.3144342458033,3.8865,0.619446754266928,,,37.5327899182283,40.2931737596263,45.3997556593274,28.117750568626,36.7991630338556,374.256509039473,
2008-02-14,3.82627460346766,20.4706737747695,13.2554106231132,3.79,0.518345341005745,,,37.1658079004187,40.0706592179687,45.4316188636736,27.1677404020216,36.5171170748991,377.58476379634,
2008-02-15,3.74131965973776,20.4132122343491,13.1904099247077,3.648,0.510550674223704,,,37.2309176132559,39.8722003024362,45.3360292506349,27.5757984601604,37.4024280016237,378.847205255842,
2008-02-19,3.66777209361117,20.3126545386134,12.6751361890718,3.604,0.502985262347017,,,37.6807665383127,39.8782142089675,46.2069568360987,27.3080103595068,37.6688047406382,378.158600823386,
2008-02-20,3.71700393379387,20.34870823854,12.6763814131792,3.682,0.49931718386135,,,37.4262467517674,39.7940195175295,46.7858050483886,27.5120393885762,37.6844739605803,376.322322336839,
2008-02-21,3.64855966817401,20.2621793587163,12.5234678927923,3.495,0.488083693498997,,,37.2782701316829,39.6677274803724,46.1591620295793,27.4610321313089,37.4494356614498,380.453948931571,
2008-02-22,3.58611928550327,19.9593282793333,12.646496034602,3.604,0.511696948750475,,,37.6422926170908,39.8180751436546,46.291925381022,28.0093601469329,37.1047128227252,376.437089742248,
2008-02-25,3.59452472163203,20.0747001190983,12.1145362959271,3.6635,0.511467693845121,,,38.0414748908079,40.1007287506251,47.3327900563323,28.073119218517,37.5904586409281,371.846393525879,
2008-02-26,3.57681326693215,20.4640800783049,11.5604115681408,3.5845,0.51582353704685,,,37.964021613818,40.7021194037539,47.736390644718,27.8754660966061,38.3347465881745,370.411800958264,
2008-02-27,3.69118723711269,20.3775511984812,11.7763334283613,3.5435,0.523847458734245,,,37.558881395717,40.4194657967834,47.4708639418327,28.3154036905369,38.5227772274788,370.755529337465,
2008-02-28,3.89982216959426,20.139596778966,11.839341768195,3.3925,0.504131536873788,,,37.3622692310504,40.2751320400325,47.465553407775,27.0593499803285,37.6139624708411,374.428660147587,
2008-02-29,3.75302723148853,19.6131406526387,11.7344938983532,3.2235,0.490376242552538,,,36.9154234022625,39.8000334240608,46.2069568360987,25.9180625989716,36.4152671452759,382.175460012709,
2008-03-03,3.65426335697567,19.4617872203471,11.3818464311418,3.1215,0.484644869918684,,,37.0762879006261,39.9022698350927,46.5999363563689,25.3888623048228,36.3134172156527,384.29865701278,
2008-03-04,3.74101946559031,19.8944316194655,11.0725327628673,3.267,0.479830516906247,,,37.3205636203635,39.721852639154,46.0370197462521,24.9871801538424,36.6346362244643,383.896971093848,
2008-03-05,3.73711393973191,20.276528731287,11.149734167077,3.249505,0.485330342085693,,,37.6125028951716,40.1141999012552,46.3025464491374,24.7011569587158,36.995028283131,383.896971093848,
2008-03-06,3.63024782517923,19.8800101394949,10.7761694253097,3.137,0.454841732222644,,,37.3146056759797,39.9984923395933,44.8793233216722,23.8267650510103,35.8903482772179,390.209178391355,
2008-03-07,3.66987345264335,20.0963323390542,10.7923573387057,3.2045,0.448193339967374,,,36.6473159049898,39.5715049758718,43.8065954420156,23.9479072870202,35.4202716789571,395.488479040179,
2008-03-10,3.59302375089475,20.2261256587897,10.3009919059316,3.1735,0.422516790567708,,,36.5400729060807,39.5474493497467,43.7906638398425,23.259309313911,35.3105871393628,400.997314499822,
2008-03-11,3.82297546978713,21.1130466769827,10.9539849373961,3.3575,0.436501339794312,,,37.2014047326867,40.0887009375626,46.0317092121944,24.7640234032978,29.9595485291599,385.102028850644,
2008-03-12,3.78334684038153,20.6443485779376,10.9624549517745,3.3255,0.424580084715896,,,37.266942120909,40.3172293857515,45.6546612940973,24.6173775386542,28.7373493736816,389.40580655349,
2008-03-13,3.84068392254553,20.6371378379523,11.0329346362525,3.416,0.451632163547686,,,37.4218486748888,40.5096743947527,46.2281989723295,24.2985821807332,29.9908869690439,387.91383028317,
2008-03-14,3.80075810093395,20.161228998922,10.9061708221207,3.411,0.419994986608813,,,37.3265215647473,40.1368121898129,45.622798089751,23.2975647568615,29.1369144822033,396.693536796976,
2008-03-17,3.80436043070341,20.4063941584224,10.4566449193547,3.3265,0.409449260962521,,,38.1546758341009,40.3232432922828,45.5590716810586,25.7012817555853,26.5123201419134,399.275803418683,
2008-03-18,3.98717866650381,21.213997036777,10.9370523799839,3.585,0.434896555456833,,,38.9113347708483,41.2193153654446,46.9822948085237,27.2314994736058,27.4681425583772,382.404994823528,
2008-03-19,3.89261751005533,20.6371378379523,10.7587362878063,3.5085,0.404864162855438,,,38.6551431623433,40.7803001886606,44.8368390492106,27.0784777018037,27.8520384469569,393.078363526585,
2008-03-20,4.0006874031393,21.0409392771296,10.7973382351353,3.6595,0.424580084715896,,,38.9530403815352,41.7184696075415,45.1395394904998,29.3100452072502,27.6718424176236,385.04464514794,
2008-03-24,4.18860893944644,21.0337285371443,11.4700082979446,3.7975,0.459197575424373,,,38.6611011067271,42.0793039994187,45.6440402259819,29.6798478224385,27.9773922064932,376.95354306659,
2008-03-25,4.23213709082749,21.0120963171883,11.2264424625401,3.7585,0.465845967679644,,,38.4585309976766,41.8207060185734,45.2457501716539,29.367428371676,27.6405039777395,377.326996203791,
2008-03-26,4.35461630298933,20.5938733980405,11.4109846752546,3.69,0.450944398831624,,,38.5479001634342,41.8808450838862,45.8086667817707,28.1241264757844,26.7160200011598,382.511641953156,
2008-03-27,4.21022291806324,20.2261256587897,11.0595824321505,3.54,0.444525261481707,,,38.5002366083635,41.7425252336666,45.7768035774245,27.3271380809821,26.6376739014497,383.95182132798,
2008-03-28,4.29307650276095,20.1251752989954,10.9101555392643,3.488,0.451173653736978,,,38.2380870554746,41.7605669532605,45.2563712397693,27.2314994736058,26.9510583002903,385.968072452733,
2008-03-31,4.30778601598627,20.4640800783049,10.9696772515973,3.565,0.453695457695873,,,38.6491852179595,42.1394430647316,44.9164970600762,27.3845212454078,26.9667275202323,385.680036577768,
2008-04-01,4.4888060888434,21.2716108492596,11.5982663810053,3.835,0.481435301243726,,,39.2449796563433,42.7829310635794,46.2122673701564,29.9667636445674,28.450054499663,371.105421304553,
2008-04-02,4.42756348082101,21.026517797159,11.5980173361838,3.8685,0.46676298730106,,,38.9113347708483,42.3860132325144,47.0088474788123,29.7244791725475,28.2224540636657,371.566278704497,
2008-04-03,4.55124346957267,20.911145957394,11.3345279150611,3.747,0.458051300897602,,,38.887502993313,42.3799993259831,46.8548419911388,29.7501923898248,28.3715715906984,370.298920854652,
2008-04-04,4.59537200924863,21.026517797159,11.7322524949599,3.8435,0.430540712255104,,,39.1615684349696,42.4581801108898,47.1256792280818,29.2937827831529,28.6462617720745,370.529349554624,
2008-04-07,4.67972656468362,21.026517797159,11.8749551776662,3.845,0.440857182996041,,,39.4058441547069,42.4040549521083,47.2212688411205,29.2744978701949,28.7796827173143,370.586956729617,
2008-04-08,4.5881673497097,20.7308774577613,11.6505657935155,3.865,0.438335379037145,,,39.513087153616,42.4882496435463,47.5876956911022,28.837373176481,29.8862917337149,371.911921754454,
2008-04-09,4.54614016906593,20.8318278175556,11.5604115681408,3.7195,0.447047065440603,,,39.4952133204645,42.2236377561696,47.6354904976216,28.4773881345989,29.2584284619982,374.792280504102,
2008-04-10,4.63950054892458,20.9904640972324,11.682194485843,3.7415,0.455758751844061,,,39.5190450979999,42.2055960365758,47.555832486756,28.1945427445487,28.7247446810391,373.755351354229,
2008-04-11,4.41705668566007,20.3919726784518,11.3925553584653,3.5995,0.42480933962125,,,39.3224329333332,42.0973457190126,47.0619528193893,27.3395782700788,28.1518194455976,380.552998003396,
2008-04-14,4.43626911109722,20.233336398775,11.2483584068301,3.6305,0.410595535489292,,,39.1675263793534,42.169512597388,47.6354904976216,26.6774629251886,28.4814476632488,382.442513343165,
2008-04-15,4.45428075994455,20.3703404584959,11.1283188028782,3.625,0.41540988850173,,,39.1139048798989,42.2356655692322,48.2196492439692,27.0760177929866,29.2270352984124,381.129069753326,
2008-04-16,4.61398404639087,20.8750922574675,11.3322865116678,3.7295,0.431916241687229,,,39.143694601818,41.8988868034801,49.3295508620297,28.9016562196742,28.0968814093223,371.105421304553,
2008-04-17,4.63769938403985,21.0697822370708,11.195560904677,3.702,0.425955614148021,,,39.1794422681211,40.864570412056,49.5897670308573,29.0045090887833,28.8032275900036,369.953277804694,
2008-04-18,4.8343265506232,21.6322199559248,13.4337267152908,4.005,0.436042829983603,,,39.626288096909,40.6286736912048,49.9190201424351,29.41592056522,29.2348835893089,365.978382730181,
2008-04-21,5.0480647836115,21.9350710353078,13.3933814542115,4.009,0.455529496938707,,,39.513087153616,41.0097376248874,50.0570940279354,29.0752204362959,29.6743878795106,366.093597080167,
2008-04-22,4.80911024223694,21.8124884555576,13.8219875919734,3.98,0.447047065440603,,,39.9122694273332,40.8101327072442,50.1261309706856,29.3452092177074,26.8019134114067,367.591383629983,
2008-04-23,4.88986246790246,22.6777772537945,13.6100504488965,4.05,0.468597026543894,,,40.0731339256968,40.6286736912048,50.0358518917046,29.0237940017413,27.2571142834013,368.455491254878,
2008-04-24,5.07147992711303,22.9301531532803,13.5241299854869,3.8845,0.45736353618154,,,40.1386713139191,40.4230201396936,49.1755453743562,30.193745387858,26.362409121205,366.842490355075,
2008-04-25,5.09519526476202,21.5096373761746,13.5495325572776,4.043,0.461948634288623,,,40.102923647616,40.2536583913902,49.1011978975484,30.7208663420425,26.6763407570633,363.501274205484,
2008-04-28,5.17054399577335,20.9039352174087,13.750262683388,4.0985,0.453695457695873,,,40.1088815919999,40.048004839879,49.0958873634907,30.4315926476729,26.4016505756873,364.019738780421,
2008-04-29,5.25489855120834,20.6515593179229,13.9084061450259,4.037,0.463094908815394,,,40.03142831501,39.8604971899717,48.7453921156821,30.2644567353706,26.2132915941722,364.999060755301,
2008-04-30,5.22187719498823,20.5650304380992,14.3023950526025,3.9315,0.471118830502789,,,39.9718488711716,40.5560900847891,49.4251404750684,30.6308700815719,25.6089731951449,366.381632955132,
2008-05-01,5.4034946541988,21.1995755568063,14.7703502721578,3.968,0.492898046511434,,,40.4008208668079,40.5439928170532,47.6354904976216,31.6593987726636,25.8208770493493,359.814415005936,
2008-05-02,5.43171290405962,21.0842037170414,14.4767264276364,3.8655,0.516282046857558,,,40.6689283640807,40.4048742380897,47.5876956911022,31.2801288178235,26.2682296304475,359.065521731028,
2008-05-05,5.54548648594525,20.9688318772765,14.8156764296666,3.796,0.503443772157725,,,40.4544423662625,40.31414473007,47.5345903505251,30.8558607327482,25.9542979945891,360.217665230886,
2008-05-06,5.60342395640416,21.4158977563656,14.6029921521253,3.7855,0.516511301762912,,,40.2637881459797,40.31414473007,47.8319802577567,30.9844268191347,25.7423941403847,357.510128006218,
2008-05-07,5.48124493838978,21.0625714970855,14.4196951635182,3.659,0.504590046684496,,,39.8646058722625,39.8000108512919,47.1681635005434,29.9366132150851,25.6325180678343,364.883846405315,
2008-05-08,5.55539289281128,21.1058359369973,14.5195621369305,3.6395,0.503214517252371,,,39.8586479278786,39.8725944577077,47.7576327809488,29.6023413904803,25.8993599583139,363.501274205484,
2008-05-09,5.50706163507095,21.192364816821,14.2752491670615,3.6205,0.516511301762912,,,39.6501198744443,39.4431414530812,47.3805848628517,29.9366132150851,25.8522702129351,365.517525330237,
2008-05-12,5.64845307852248,21.6250092159395,14.5676277874755,3.7265,0.501838987820246,,,39.7454469845857,39.5278223272329,47.5779595126969,30.3673096044797,25.7266975585918,361.139380030774,
2008-05-13,5.70248802506447,21.5529018160865,14.519313092109,3.728,0.491522517079309,,,39.5667086530706,39.7576704142161,47.839347562492,29.2359280442789,25.5461868679733,361.485023080731,
2008-05-14,5.59141619050594,21.6614624363824,14.3524530617194,3.71,0.505965576116621,,,39.8050264284241,39.6185518352526,47.9620399123958,29.5123451300098,25.1302274504609,360.275272405879,
2008-05-15,5.695583559673,22.0378782938218,14.4695041278136,3.806,0.545168164932181,,,39.7275731514342,40.1387343478987,48.7035284618144,30.2258869094546,24.8790821417743,356.300377331366,
2008-05-16,5.63224559650136,21.7048866845008,14.4463454498645,3.823,0.559611223969493,,,39.7275731514342,40.3746310687498,49.4343481112414,29.9108999978078,25.3656761773547,356.646020381324,
2008-05-19,5.51156454728278,21.3213058261218,14.3828365299396,4.1145,0.547919223796431,,,39.697783429515,40.4411660412975,50.3358701605346,29.5637715645644,26.2446847577581,355.033019481521,
2008-05-20,5.58060920119754,20.8146895980741,14.4097333706591,4.036,0.533705419664474,,,39.4118020990908,39.8363026544998,50.442559160451,28.0916898754395,26.7234305024421,358.028592581155,
2008-05-21,5.34915951350936,20.4455834890679,13.6972161364134,3.915,0.529349576462745,,,39.1615684349696,39.4189469176093,49.9677931108232,27.2688669225663,26.8097617023031,364.365381830379,
2008-05-22,5.31493738069944,20.6048057321686,13.6840167608751,3.963,0.542187851162577,,,39.2449796563433,39.6911354416683,49.3489969113084,27.6738500946836,27.7044668644994,365.229489455273,
2008-05-23,5.4386173694511,20.30083599534,13.5634790672803,3.9175,0.529808086273453,,,38.9509872999512,39.4794332562891,48.3834614620654,27.204583879373,27.2728108651942,369.204384529786,
2008-05-27,5.59651949101268,20.5830936081094,13.9689240366448,4.031,0.535539458907307,,,39.0889837121352,39.3584605789296,47.9033609624418,27.6481368774063,27.4847147193986,366.208811430153,
2008-05-28,5.6139307515651,20.3949218662631,14.1517229356089,4.004,0.540583066825098,,,38.9269879239192,39.23748790157,48.2394313121783,27.5517123126164,26.8646997385783,365.114275105287,
2008-05-29,5.60432453884653,20.4890077371863,14.519313092109,4.0175,0.539207537392973,,,39.8509639011515,39.6004059336487,47.66331071263,28.0081219192883,27.0766035927827,363.005852500545,
2008-05-30,5.66616453322236,20.4962451118727,14.5890456421226,4.081,0.566259616224764,,,40.0429589094076,39.9512266979914,47.3485781628768,27.641708573087,26.8490031567854,363.040416805541,
2008-06-02,5.58661308414665,20.1199016281801,14.3200772349274,4.0115,0.568552165278305,,,39.9049624972236,39.5338709611009,46.8418054132741,27.0953027059445,26.6763407570633,366.55503055186,
2008-06-03,5.5646989113824,19.7652702685467,14.1283127223901,4.0055,0.549294753228556,,,40.0549585974236,39.5641141304408,45.7215709141524,26.9281667936422,26.6449475934775,368.513098429871,
2008-06-04,5.5592954167282,19.9317298863338,14.2508427745568,4.075,0.555713890578473,,,39.9289618732556,40.1931720527105,45.7429087141357,26.7610308813398,26.5429198118235,368.685919954849,
2008-06-05,5.68657773524933,20.4817703624999,14.6014978831964,4.2255,0.569698439805076,,,40.1749554775837,40.326241997806,47.6419729126467,27.0631611843479,26.637099302581,361.196987205767,
2008-06-06,5.5728041533637,19.8955430129018,14.1208413777458,4.0315,0.551587302282098,,,39.4549741966234,39.5399195949689,46.2976915137007,25.7710720161641,25.9229048310033,373.236886779292,
2008-06-09,5.45182591193914,20.0547652560025,13.8934634557373,3.9715,0.543104870783994,,,39.3769762245193,39.9633239657273,47.5139461127471,24.1125695017789,25.8444219220387,372.02713610444,
2008-06-10,5.5728041533637,20.1850380003577,13.8013168717908,3.981,0.511009184034412,,,39.3709763805113,40.320193363938,46.8844810132406,24.613977238686,25.5854283224555,373.467315479264,
2008-06-11,5.4278103801427,19.6277601495052,13.5779236669259,3.864,0.48716667387758,,,39.1189829321752,40.041956206011,47.2685614129395,23.8682939376446,25.0752894141857,379.170425803565,
2008-06-12,5.2011637988138,20.4383461143815,13.7709334035706,3.8075,0.490146987647184,,,39.4129752885674,40.1992206865784,46.4417216635878,24.433984717745,24.3375500699186,378.709568403622,
2008-06-13,5.17444651969027,21.0390482133524,14.2331605922319,3.9585,0.488542203309705,,,39.7609662410315,40.1931720527105,47.1352001630441,25.4432284958786,24.1256462157142,372.718422204356,
2008-06-16,5.30863330360287,20.9377249677428,14.2655364190239,4.085,0.481893811054435,,,39.5029729486874,39.8604971899717,46.9378255131988,25.6746474513743,23.7018385073054,372.833636554341,
2008-06-17,5.44642241728494,20.8436390968197,14.1821064038291,4.1485,0.470201810881373,,,39.3529768484873,39.8000108512919,47.2738958629353,25.0961000626352,23.5448726893763,375.080316379066,
2008-06-18,5.36597038576687,20.5975683574822,14.0057826702234,4.126,0.456446516560123,,,38.6629947875671,39.3161201418537,46.8524743132657,24.9032509330556,23.7175350890984,379.05521145358,
2008-06-19,5.4305121274698,20.9377249677428,13.9514908991414,4.213,0.455300242033353,,,38.7709919797111,39.255633803174,45.764246514119,24.8453961941816,21.8888833102235,378.047085891203,
2008-06-20,5.26150282245236,20.4311087396951,13.6085561799676,4.055,0.453007692979811,,,38.435000715263,38.2031715101459,45.294814914487,24.3375601529552,21.2845649111961,384.585500252902,
2008-06-23,5.19816185733925,20.2429369978488,13.5781727117474,4.034,0.443608241860291,,,38.572997127447,38.0640529311824,46.7831264633201,23.7011580253422,20.7116396757547,384.643107427895,
2008-06-24,5.20086360466635,20.0692400053753,13.5057006686976,3.982,0.458280555802957,,,38.8309904197911,38.0217124941065,46.3670393636463,24.2475638924846,20.7430328393405,385.734993822711,
2008-06-25,5.32514398171292,20.5179572359319,13.7223696633826,4.0255,0.460802359761852,,,39.1669816842393,38.4027764277891,46.7297819633619,24.3697016745518,21.025571311613,383.539378219766,
2008-06-26,5.05106672508606,20.0837147547481,13.1699882493466,3.815,0.437189104510374,,,38.554997595423,37.6527458281599,46.0949824138596,23.3476012877795,20.3820114581034,394.864132382326,
2008-06-27,5.10600225407041,19.9968662585114,13.1513098877358,3.733,0.442003457522812,,,38.1410083588709,36.5881862673959,46.1696647138011,22.5312066392255,20.4134046216892,395.846381467854,
2008-06-30,5.02645080499471,19.9100177622746,13.1102174921921,3.6665,0.429165182822979,,,38.602996347487,36.7817425511712,47.0125078131403,22.0555121195957,20.6017636032042,395.961940183799,
2008-07-01,5.24379136775248,19.4468257823453,13.3171737388395,3.681,0.429852947539041,,,38.8129908877671,37.4894327137245,47.1298657130482,22.1133668584696,20.1151695676238,394.633014950437,
2008-07-02,5.04866517190642,18.7303256883921,13.1256582711237,3.572,0.413346594353542,,,38.7829916677271,37.9188857183509,46.6284274134414,22.4903731129643,19.7149067319044,400.815406253468,
2008-07-03,5.10690283651278,18.8026994352561,13.3737069133148,3.6,0.28633937678734,,,39.0709841801112,38.5116518374127,47.0871901130817,22.9518807693286,18.0196758982693,401.797655338996,
2008-07-07,5.25820068683035,18.8388863086881,13.5457968849554,3.6245,0.277398435478528,,,39.1489821522153,38.0519556634464,46.3830427136338,22.1263670741418,18.2943660796454,405.611092965164,
2008-07-08,5.38998591756331,18.7086135643329,13.810282485364,3.752,0.275793651141049,,,39.7249671769835,38.5056032035447,45.8442632640562,23.25088572979,18.270821206956,398.099776428772,
2008-07-09,5.2308830194119,18.2598963337764,13.4870223070868,3.5305,0.270979298128612,,,39.7069676449595,38.5902840776964,44.9747479147379,22.2823696622086,17.9961310255799,406.304445260831,
2008-07-10,5.3023292265063,18.4191185768771,13.4626159145821,3.5315,0.270291533412549,,,40.1629557895677,38.8443267001515,45.908276664006,22.4318721424393,17.7214408442039,403.646594794108,
2008-07-11,5.18075059678683,18.2743710831492,13.2940125704422,3.427,0.267540474548299,,,39.7549663970235,38.3785818923172,45.5988785642486,21.5543575845635,17.3918126265526,409.020075085527,
2008-07-14,5.21977583595605,18.2019973362852,12.9906759778832,3.314,0.255389964564529,,,39.8449640571435,38.6689163179801,45.5668718642737,20.5988417326543,17.4075092083455,412.371277847917,
2008-07-15,5.09249351743492,18.9257348049248,12.8529541916064,3.3515,0.258141023428779,,,40.6189439341758,38.9229589404352,43.8438445156246,20.1633345076345,17.5252335717924,416.935847127724,
2008-07-16,5.18765506217831,19.7290833951147,13.338840638308,3.592,0.259516552860904,,,40.9129362905679,38.8866671372273,43.1076904162018,23.361387563004,17.6821993897216,407.344473704331,
2008-07-17,5.15763564743276,19.917255136961,13.285046956869,3.6055,0.26043357248232,,,40.6969419062799,38.8866671372273,42.8516368164026,26.5204399713568,18.5062699338497,404.22438837383,
2008-07-18,4.9577063452274,18.7158509390193,11.9870253473309,3.456,0.265018670589404,,,40.6909420622719,38.7527640730516,43.4971052658965,26.0134315601397,18.7574152425364,401.682096623051,
2008-07-21,4.99192847803733,18.5566286959186,11.6752212308417,3.424,0.266623454926883,,,40.2649531377037,38.7345045643003,44.2652660652942,25.1229167865917,18.7024772062612,401.508758549134,
2008-07-22,4.86374557707383,18.672426690901,11.8821774774891,3.3985,0.260892082293029,,,40.7929394104079,39.014483698486,44.2012526653444,26.5594406183735,20.5703704396184,396.25083697366,
2008-07-23,4.99102789559496,19.1283812961439,12.1837707562977,3.527,0.26868674907507,,,40.960935042632,39.3796738735108,43.2037105161265,27.2744524803464,21.7868555285695,394.459676876521,
2008-07-24,4.77398752698464,18.4118812021907,11.845069799089,3.936,0.252868160605633,,,41.1949289589441,39.2640303180863,43.102355966206,25.4414220705614,21.2060820022316,403.473834513771,
2008-07-25,4.86674751854839,18.9329721796112,12.2525071270254,3.9155,0.265018670589404,,,41.4169231872401,39.2335978035009,43.5824564658296,25.6884261683338,21.5435585107793,403.588815436135,
2008-07-28,4.63499763671275,18.4553054503091,11.8824265223105,3.799,0.264330905873341,,,41.0869317668,38.8501481197248,43.0383425662562,24.4794061108161,21.0177230207166,409.540089307277,
2008-07-29,4.71544966823082,18.8967853061792,12.0316043703753,3.9105,0.267081964737591,,,41.0869317668,39.8909401185456,43.1557004661642,26.4879394321762,21.606344837951,400.006495241856,
2008-07-30,4.79950402951836,18.983633802416,12.0213935326947,3.9105,0.26318463134657,,,40.8469380064799,40.5178499190049,45.0120890647087,27.0209482747378,21.4101375655395,393.592986506937,
2008-07-31,4.771585973805,18.6145276934098,11.7984984174728,3.817,0.262267611725154,,,41.080931922792,39.8544211010431,42.9049813163607,26.4099381381428,22.0380008372562,399.024246156328,
2008-08-01,4.70284151403769,18.4118812021907,11.6518110176228,3.7875,0.248512317403904,,,40.8589376944959,39.5318364464379,42.5262353666577,26.4944395400123,22.0772422917385,400.295392031717,
2008-08-04,4.59987492146046,18.2960832072084,11.530775234385,3.7855,0.242551689864696,,,41.3869239672001,40.0613622002239,40.8618869679626,26.0914328541731,22.7286504361446,404.513285163691,
2008-08-05,4.82231878472498,18.9691590530432,11.9504157585738,3.9555,0.2565362390913,,,42.2689010363765,41.3699603273962,41.7954157172307,27.2289517254935,23.8980457797169,393.477427790992,
2008-08-06,4.92888770707168,19.5553864026412,12.1120458477123,3.9045,0.263413886251925,,,42.6408913648726,41.2482302690546,41.784746817239,26.9039463336877,23.4349966168258,392.206281915603,
2008-08-07,4.91027566992943,19.8231692660379,11.9322354866059,3.8475,0.25928729795555,,,42.3888979165365,41.0717216844592,41.3099807676113,25.8769292955812,22.8856162540737,397.810879638911,
2008-08-08,5.08979177010782,20.3587349928312,12.3279677079329,4.0255,0.252180395889571,,,42.9288838772567,42.3803198116315,41.9927903670759,26.695942882932,24.3297017790221,389.54843144888,
2008-08-11,5.21016962323747,20.1922753750441,12.473160838854,4.4045,0.257453258712717,,,42.9948821613448,42.2585897532899,41.9074391671428,27.2289517254935,24.5259090514336,386.428346118378,
2008-08-12,5.30533116798086,20.3514976181448,12.5172417722554,4.3625,0.25378518022705,,,43.0188815373768,42.8124615187443,41.2211351480289,24.6484089145551,24.7064197420522,390.877356682241,
2008-08-13,5.38248106387692,20.1995127497305,12.4529882083143,4.3345,0.281066513964194,,,42.7188893369767,42.3620603028803,41.9128009172922,23.9918980231073,24.8084475237061,391.744047051825,
2008-08-14,5.38308145217183,20.1995127497305,12.5889666808408,4.4015,0.298031376960402,,,42.7128894929686,42.4290118349682,41.5267549065406,24.5769077283579,25.028199668807,387.930609425657,
2008-08-15,5.27561194738277,20.1271390028665,12.7050215676491,4.32,0.297114357338985,,,42.7968873090807,43.5793608862964,41.3230084008662,24.7459105320969,25.9072082492104,388.392844289435,
2008-08-18,5.26510515222182,20.0402905066298,12.4099034541988,4.1555,0.303074984878193,,,42.6528910528886,43.3785062900327,41.0334738928025,23.8813961898934,25.216558650322,394.055221370715,
2008-08-19,5.2092690407951,19.8521187647835,12.2156484934468,4.0645,0.307660082985277,,,42.6888901169366,43.0437486295933,41.794842414007,23.1273836809038,24.3061569063328,397.926438354855,
2008-08-20,5.27861388885732,19.8303192200198,12.0786738416344,4.1065,0.322790906738651,,,42.6468912088806,42.7881155070759,42.2559529268491,24.0503989936324,23.7332316708913,395.52223926963,
2008-08-21,5.23208379600172,19.7503875558863,12.1167776993204,4.163,0.31224518109236,,,42.7668880890407,42.5446553903927,43.0816624498455,23.5693910137597,23.78032141627,394.806353024354,
2008-08-22,5.30713233286559,20.2299775406871,12.2178898968401,4.263,0.312015926187005,,,43.1268787295208,43.5854473892135,43.0548536990989,24.4859062186522,24.0236184340603,390.299563102519,
2008-08-25,5.17985001434447,20.0991802721051,12.0291139221605,4.1425,0.307430828079922,,,42.7524924958005,42.6846449574856,42.2023354253558,23.4848896118902,23.0033406175206,397.810879638911,
2008-08-26,5.21257117641711,19.8157861901773,11.8087092551533,4.088,0.300094671108589,,,42.6981461070347,42.5081363728902,42.8671924438724,23.7968947880238,23.1210649809675,396.481954405549,
2008-08-27,5.24349117360503,20.0265151228928,11.6697422447692,4.0865,0.302387220162131,,,43.0000704890672,42.642039437066,43.1460034516375,24.141400503338,23.0975201082781,393.881883296798,
2008-08-28,5.21557311789167,20.3026426898993,11.7992455519372,4.171,0.30124094563536,,,43.1208402418802,43.2202572141886,43.5266877122397,25.2724192668224,23.591962434755,388.219506215518,
2008-08-29,5.08919138181291,19.8303192200198,11.5379975342079,4.0405,0.289778200367652,,,42.5290684530965,42.4655308524707,42.8993629447684,25.0189150612138,23.8980457797169,392.89963421127,
2008-09-02,4.98892653656277,19.6922554365165,11.5868103192173,4.0705,0.282442043396319,,,43.314071846381,42.8915860566663,41.4570521545993,25.3439204530196,22.9797957448312,394.517456234493,
2008-09-03,5.01204148591685,19.5469251380921,11.5658905542133,4.0385,0.267311219642945,,,43.1812251182867,43.4698038337889,41.8323746650523,25.8119282172201,23.2937273806896,395.095249814215,
2008-09-04,4.8397300452774,19.1472668174248,11.2134921318233,3.9015,0.263643141157279,,,42.5411454283778,42.873326547915,40.8243656369787,24.641908806719,22.0223042554633,407.286694346359,
2008-09-05,4.80850985394202,18.6386107729391,11.0638161941156,3.9595,0.267540474548299,,,42.6739921564721,43.0802676470958,40.5455546292137,25.7404270310228,21.7476140740872,405.49553424922,
