Date,AAPL,AMZN,MSFT,NVDA,VOO,XLE,XLF,XLV
2018-02-28,42.027549743652344,75.62249755859375,87.11226654052734,5.987775802612305,221.76499938964844,48.66908645629883,25.16927146911621,74.7777328491211
2018-03-01,41.2913818359375,74.67250061035156,86.25760650634766,5.745542049407959,218.8388671875,48.596168518066406,24.733366012573242,73.58683776855469
2018-03-02,41.57688522338867,75.01249694824219,86.44337463378906,5.85267972946167,220.00399780273438,48.82221603393555,24.79439353942871,74.33335876464844
2018-03-05,41.720821380615234,76.18049621582031,86.99149322509766,5.830657005310059,222.52993774414062,49.33998107910156,25.143117904663086,75.00879669189453
2018-03-06,41.68541717529297,76.88200378417969,86.69420623779297,5.991734027862549,223.09022521972656,49.369140625,25.247737884521484,74.90215301513672
2018-03-07,41.298465728759766,77.25,87.19587707519531,5.983815670013428,222.9923553466797,48.99724578857422,25.204145431518555,75.2843017578125
2018-03-08,41.7491340637207,77.59300231933594,87.72540283203125,5.967483997344971,224.0330047607422,48.98264694213867,25.282608032226562,75.79084777832031
2018-03-09,42.4664192199707,78.94450378417969,89.68559265136719,6.070168972015381,227.91082763671875,49.91606140136719,25.892881393432617,76.88401794433594
2018-03-12,42.87696838378906,79.91950225830078,89.8992691040039,6.179780006408691,227.68850708007812,49.901485443115234,25.805700302124023,76.55516815185547
2018-03-13,42.46406555175781,79.40899658203125,87.70681762695312,6.12905740737915,226.18536376953125,49.5441780090332,25.518003463745117,76.65294647216797
2018-03-14,42.10306167602539,79.55000305175781,87.18659210205078,6.154541969299316,224.9935760498047,49.252471923828125,25.23029899597168,76.27967071533203
2018-03-15,42.152610778808594,79.11599731445312,87.49315643310547,6.169387340545654,224.7801055908203,48.99724578857422,25.2390193939209,76.15525817871094
2018-03-16,42.00395584106445,78.58399963378906,87.88333129882812,6.197594165802002,225.01138305664062,49.434234619140625,25.260889053344727,76.15525817871094
2018-03-19,41.36217498779297,77.24649810791016,86.29476165771484,5.963032245635986,222.00511169433594,48.67041778564453,25.07714080810547,74.92451477050781
2018-03-20,41.34801483154297,79.32550048828125,86.51770782470703,6.175325393676758,222.39649963378906,49.08171081542969,25.138391494750977,75.03153991699219
2018-03-21,40.41128921508789,79.09300231933594,85.91386413574219,6.150086402893066,221.880615234375,50.366943359375,25.129640579223633,74.71044158935547
2018-03-22,39.840301513671875,77.24600219726562,83.41484832763672,5.984062194824219,216.36630249023438,49.33876037597656,24.20215606689453,72.56109619140625
2018-03-23,38.91771697998047,74.77799987792969,80.99014282226562,5.764346599578857,211.7591552734375,49.037628173828125,23.46717071533203,71.05386352539062
2018-03-26,40.76521301269531,77.79299926757812,87.12153625488281,6.049136638641357,217.5881805419922,49.91896057128906,24.228412628173828,72.52543640136719
2018-03-27,39.71995544433594,74.85250091552734,83.1175537109375,5.580013275146484,213.8177490234375,49.44890594482422,23.755916595458984,71.66923522949219
2018-03-28,39.28108215332031,71.57099914550781,83.04322052001953,5.476834774017334,213.2191162109375,48.48680114746094,23.799663543701172,72.05274963378906
2018-03-29,39.58781814575195,72.36699676513672,84.78974914550781,5.7302021980285645,216.29263305664062,49.50767517089844,24.1234073638916,72.59675598144531
2018-04-02,39.32826614379883,68.59950256347656,82.23500061035156,5.469411373138428,211.28919982910156,48.51620101928711,23.589670181274414,70.94685363769531
2018-04-03,39.73175048828125,69.60250091552734,83.34052276611328,5.575805187225342,213.96958923339844,49.551727294921875,23.913408279418945,72.0259780883789
2018-04-04,40.49150848388672,70.52850341796875,85.77449798583984,5.597826957702637,216.43563842773438,49.48563766479492,24.16716194152832,73.0516128540039
2018-04-05,40.77229309082031,72.5875015258789,85.82095336914062,5.477575778961182,217.9992218017578,50.37428665161133,24.359657287597656,72.99810791015625
2018-04-06,39.72938919067383,70.2614974975586,83.82362365722656,5.301159858703613,213.20123291015625,49.46359634399414,23.773412704467773,71.24114227294922
2018-04-09,40.12342834472656,70.30400085449219,84.32525634765625,5.329860210418701,214.06793212890625,49.69861602783203,23.9046630859375,71.94572448730469
2018-04-10,40.878475189208984,71.81099700927734,86.28544616699219,5.639147758483887,217.59713745117188,51.34373474121094,24.263404846191406,73.15864562988281
2018-04-11,40.68735885620117,71.35250091552734,85.337890625,5.597826957702637,216.444580078125,51.87986373901367,23.97466278076172,72.56109619140625
2018-04-12,41.08847427368164,72.42500305175781,86.93577575683594,5.804677486419678,218.25830078125,51.872535705566406,24.3946533203125,73.0516128540039
2018-04-13,41.22767639160156,71.53949737548828,86.47128295898438,5.727973937988281,217.65077209472656,52.445369720458984,24.027156829833984,73.01594543457031
2018-04-16,41.4848747253418,72.07499694824219,87.48384857177734,5.727726936340332,219.41983032226562,52.981502532958984,24.132156372070312,73.59562683105469
2018-04-17,42.05586242675781,75.19149780273438,89.24895477294922,5.877419948577881,221.77862548828125,53.1871452331543,24.132156372070312,74.16642761230469
2018-04-18,41.96149444580078,76.39199829101562,89.59269714355469,5.8484721183776855,221.90370178222656,54.024391174316406,24.018407821655273,74.2288818359375
2018-04-19,40.77229309082031,77.84549713134766,89.28612518310547,5.667107105255127,220.68856811523438,54.09048843383789,24.38590431213379,73.60455322265625
2018-04-20,39.10176467895508,76.37449645996094,88.25493621826172,5.65894079208374,218.901611328125,53.833438873291016,24.3946533203125,73.21212768554688
2018-04-23,38.9885139465332,75.89299774169922,88.58009338378906,5.539434909820557,218.80331420898438,54.1639404296875,24.368404388427734,73.49755096435547
2018-04-24,38.44581985473633,73.00450134277344,86.5084228515625,5.473123073577881,215.81912231445312,53.583736419677734,24.210914611816406,72.94459533691406
2018-04-25,38.61334228515625,73.00849914550781,85.75592041015625,5.360790252685547,216.37307739257812,54.00969696044922,24.19340705871582,73.27458190917969
2018-04-26,38.74783706665039,75.89800262451172,87.5674819946289,5.57258939743042,218.5978240966797,54.79551696777344,24.20215606689453,74.20210266113281
2018-04-27,38.299530029296875,78.63099670410156,89.0167236328125,5.600053310394287,218.83013916015625,54.21535110473633,24.237154006958008,74.50532531738281
2018-04-30,38.99322509765625,78.30650329589844,86.8800048828125,5.564671039581299,217.0431671142578,54.20798873901367,24.018407821655273,73.36376953125
2018-05-01,39.8992805480957,79.11299896240234,88.25493621826172,5.620095729827881,217.50778198242188,53.87751007080078,24.027156829833984,73.32806396484375
2018-05-02,41.661827087402344,78.48400115966797,86.87071990966797,5.599559307098389,216.02459716796875,54.09783172607422,23.755916595458984,72.32028198242188
2018-05-03,41.737335205078125,78.60399627685547,87.39096069335938,5.764842987060547,215.51531982421875,53.97298049926758,23.554662704467773,71.66923522949219
2018-05-04,43.37482452392578,79.04750061035156,88.40359497070312,5.9150309562683105,218.3744659423828,54.23737335205078,23.860912322998047,72.24002838134766
2018-05-07,43.68864440917969,80.00700378417969,89.3883285522461,6.153057098388672,219.05349731445312,54.31081008911133,24.018407821655273,72.13300323486328
2018-05-08,43.898643493652344,79.61949920654297,89.00741577148438,6.195614814758301,219.04458618164062,54.736778259277344,24.184659957885742,71.58895874023438
2018-05-09,44.207725524902344,80.4000015258789,90.05721282958984,6.328731060028076,221.17100524902344,55.85311508178711,24.54340362548828,71.99922180175781
2018-05-10,44.84008026123047,80.4540023803711,90.95833587646484,6.436363220214844,223.24392700195312,56.271732330322266,24.744651794433594,72.9624252319336
2018-05-11,44.6695442199707,80.14550018310547,90.7632064819336,6.29780387878418,223.7889404296875,56.3525276184082,24.727149963378906,74.05046844482422
2018-05-14,44.56532287597656,80.0770034790039,91.06977844238281,6.318339824676514,224.03907775878906,56.74176788330078,24.70964813232422,74.54100799560547
2018-05-15,44.1602897644043,78.80599975585938,90.41020965576172,6.0758585929870605,222.5023193359375,56.75644302368164,24.665903091430664,73.57779693603516
2018-05-16,44.57242965698242,79.36399841308594,90.64347076416016,6.086993217468262,223.44935607910156,56.95475387573242,24.70964813232422,73.9880599975586
2018-05-17,44.29057693481445,79.08799743652344,89.7384262084961,6.12905740737915,223.26174926757812,57.814029693603516,24.65715217590332,74.01480102539062
2018-05-18,44.12949752807617,78.71849822998047,89.90638732910156,6.08526086807251,222.70782470703125,57.366024017333984,24.45590591430664,74.20210266113281
2018-05-21,44.44216537475586,79.27300262451172,91.06333923339844,6.043198108673096,224.34288024902344,57.953582763671875,24.630903244018555,74.27344512939453
2018-05-22,44.330833435058594,79.06999969482422,90.97003173828125,6.0050950050354,223.69955444335938,57.18241500854492,24.797147750854492,74.13075256347656
2018-05-23,44.615074157714844,80.09300231933594,92.05233001708984,6.128637790679932,224.396484375,57.17506790161133,24.6396484375,74.37154388427734
2018-05-24,44.56532287597656,80.15350341796875,91.72579193115234,6.132350921630859,223.96759033203125,56.23501968383789,24.447154998779297,74.0772476196289
2018-05-25,44.66718673706055,80.50749969482422,91.77244567871094,6.171717166900635,223.4047393798828,54.77351379394531,24.368404388427734,73.97022247314453
2018-05-29,44.5061149597168,80.64350128173828,91.44587707519531,6.154633522033691,220.8226318359375,54.604583740234375,23.554662704467773,73.21212768554688
2018-05-30,44.4113655090332,81.24449920654297,92.32292175292969,6.263569355010986,223.7353057861328,56.257041931152344,23.983409881591797,74.3091049194336
2018-05-31,44.26213836669922,81.48100280761719,92.22028350830078,6.243762969970703,222.28787231445312,55.83108139038086,23.782161712646484,73.49755096435547
2018-06-01,45.060367584228516,82.0770034790039,94.03970336914062,6.378200054168701,224.62879943847656,56.09546661376953,24.044662475585938,74.34479522705078
2018-06-04,45.436981201171875,83.26349639892578,94.86077880859375,6.557200908660889,225.62054443359375,55.61075210571289,24.1234073638916,74.62127685546875
2018-06-05,45.78753662109375,84.81749725341797,95.34591674804688,6.562648773193359,225.93324279785156,55.47855758666992,24.018407821655273,74.46966552734375
2018-06-06,45.94622039794922,84.7874984741211,95.62582397460938,6.564629554748535,227.73809814453125,55.742942810058594,24.45590591430664,75.3080062866211
2018-06-07,45.82305908203125,84.46499633789062,94.12366485595703,6.508923530578613,227.63092041015625,56.58753204345703,24.53465461730957,75.4061050415039
2018-06-08,45.40618133544922,84.19950103759766,94.82343292236328,6.4935736656188965,228.34567260742188,56.477378845214844,24.569650650024414,75.84310913085938
2018-06-11,45.294857025146484,84.45600128173828,94.28227996826172,6.452475070953369,228.64051818847656,56.77113723754883,24.51715087890625,75.9858169555664
2018-06-12,45.5435676574707,84.9375,94.52486419677734,6.500999927520752,229.0247039794922,56.33784103393555,24.45590591430664,75.94120788574219
2018-06-13,45.169315338134766,85.24299621582031,94.09567260742188,6.496542453765869,228.1133575439453,56.12483596801758,24.368404388427734,75.95903015136719
2018-06-14,45.19300842285156,86.19300079345703,94.62748718261719,6.608203887939453,228.77455139160156,56.044071197509766,24.140907287597656,76.35147094726562
2018-06-15,44.728755950927734,85.79850006103516,93.42388153076172,6.56735372543335,228.5779571533203,54.840335845947266,24.140026092529297,76.50005340576172
2018-06-18,44.705078125,86.18949890136719,94.10499572753906,6.563145160675049,228.03292846679688,55.38749313354492,24.096084594726562,75.76602172851562
2018-06-19,43.982643127441406,86.73899841308594,94.10499572753906,6.441333293914795,227.16629028320312,55.26177978515625,24.034576416015625,75.96295928955078
2018-06-20,44.174495697021484,87.50399780273438,95.04735565185547,6.494317054748535,227.57728576660156,55.505767822265625,23.97306251525879,76.12409973144531
2018-06-21,43.92817306518555,86.51100158691406,94.3662338256836,6.365573406219482,226.1566619873047,54.478050231933594,23.902759552001953,75.68547821044922
2018-06-22,43.800270080566406,85.78350067138672,93.68513488769531,6.213062286376953,226.55873107910156,55.56493377685547,23.78851890563965,76.02559661865234
2018-06-25,43.148895263671875,83.15750122070312,91.80042266845703,5.9201741218566895,223.42262268066406,54.44845962524414,23.53367042541504,75.32740020751953
2018-06-26,43.684200286865234,84.55449676513672,92.44422912597656,5.991230487823486,223.91400146484375,55.13610076904297,23.4545841217041,75.09468078613281
2018-06-27,43.62025451660156,83.02549743652344,91.0073471069336,5.835997104644775,222.05560302734375,55.87548828125,23.16458511352539,74.4590835571289
2018-06-28,43.937652587890625,85.07250213623047,92.02434539794922,5.963253974914551,223.40835571289062,55.801544189453125,23.3667049407959,74.55757141113281
2018-06-29,43.845272064208984,84.98999786376953,92.00569152832031,5.865211009979248,223.97389221191406,56.149051666259766,23.3667049407959,74.70975494384766
2018-07-02,44.335575103759766,85.68900299072266,93.31193542480469,5.997420310974121,224.2342071533203,55.320953369140625,23.480947494506836,74.94247436523438
2018-07-03,43.56340026855469,84.697998046875,92.41621398925781,5.8637261390686035,223.3275604248047,55.6684455871582,23.270034790039062,75.12152099609375
2018-07-05,43.91395568847656,84.98650360107422,93.07867431640625,6.009551525115967,225.2395477294922,55.60929870605469,23.32276725769043,75.90031433105469
2018-07-06,44.52268981933594,85.53150177001953,94.38490295410156,6.123437881469727,227.1156463623047,55.94941711425781,23.437009811401367,76.99239349365234
2018-07-09,45.14090347290039,86.95099639892578,95.02870178222656,6.170973777770996,229.1263885498047,56.78491973876953,23.97306251525879,77.55634307861328
2018-07-10,45.08641052246094,87.15350341796875,95.2806167602539,6.270008087158203,229.9253692626953,57.206363677978516,23.885183334350586,77.85175323486328
2018-07-11,44.501373291015625,87.75,95.14999389648438,6.128390312194824,228.35443115234375,55.99379348754883,23.770944595336914,77.23409271240234
2018-07-12,45.24748992919922,89.83100128173828,97.21199798583984,6.21999454498291,230.3113250732422,56.089900970458984,23.814882278442383,78.09343719482422
2018-07-13,45.318538665771484,90.65149688720703,98.36890411376953,6.172706604003906,230.50880432128906,56.38566589355469,23.709428787231445,78.23666381835938
2018-07-16,45.219058990478516,91.12449645996094,97.88375854492188,6.144979000091553,230.36512756347656,55.73500061035156,24.13123893737793,77.76224517822266
2018-07-17,45.346961975097656,92.19650268554688,98.85411834716797,6.2809014320373535,231.35260009765625,55.513179779052734,24.157604217529297,78.19192504882812
2018-07-18,45.0982551574707,92.14600372314453,98.07967376708984,6.231631278991699,231.7745361328125,55.550148010253906,24.544265747070312,78.25455474853516
2018-07-19,45.44881057739258,90.64849853515625,97.40790557861328,6.239801406860352,230.89476013183594,55.56493377685547,24.175182342529297,77.81592559814453
2018-07-20,45.344608306884766,90.68499755859375,99.15266418457031,6.211578369140625,230.6793975830078,55.37270736694336,24.219120025634766,77.66374206542969
2018-07-23,45.38488006591797,90.0999984741211,100.73881530761719,6.174936294555664,231.1192169189453,55.12870407104492,24.553056716918945,77.82489776611328
2018-07-24,45.7140998840332,91.46199798583984,100.4496078491211,6.157605171203613,232.20535278320312,55.82372283935547,24.623355865478516,78.53205871582031
2018-07-25,46.14519119262695,93.18049621582031,103.40725708007812,6.235838890075684,234.332763671875,56.28953552246094,24.676082611083984,79.53463745117188
2018-07-26,46.00069808959961,90.4000015258789,102.2783203125,6.309372901916504,233.64161682128906,56.903221130371094,24.667293548583984,79.31085205078125
2018-07-27,45.23564147949219,90.8635025024414,100.4682388305664,6.2395548820495605,232.1246337890625,56.659236907958984,24.72002410888672,78.7379379272461
2018-07-30,44.98220443725586,88.96099853515625,98.31293487548828,6.044212818145752,230.78707885742188,57.12504577636719,24.737600326538086,78.78272247314453
2018-07-31,45.072208404541016,88.87200164794922,98.97541046142578,6.062286376953125,231.9540252685547,57.02153778076172,24.561845779418945,79.60625457763672
2018-08-01,47.72740173339844,89.8584976196289,99.16199493408203,6.102147579193115,231.66673278808594,56.23039627075195,24.561845779418945,79.62415313720703
2018-08-02,49.122535705566406,91.71649932861328,100.3656005859375,6.204892158508301,232.84274291992188,55.91984939575195,24.570629119873047,79.91956329345703
2018-08-03,49.264644622802734,91.16449737548828,100.80411529541016,6.241534233093262,233.9827117919922,55.63148498535156,24.71123504638672,80.39397430419922
2018-08-06,49.52045440673828,92.38749694824219,100.8880844116211,6.289319038391113,234.8624725341797,55.838504791259766,24.843053817749023,80.53721618652344
2018-08-07,49.05620574951172,93.1240005493164,101.58786010742188,6.361612319946289,235.51771545410156,56.252567291259766,24.95729637145996,80.54618072509766
2018-08-08,49.08936309814453,94.32599639892578,102.15699005126953,6.398006439208984,235.39205932617188,55.84590148925781,25.01880645751953,80.67149353027344
2018-08-09,49.47544479370117,94.9260025024414,102.32495880126953,6.349480628967285,235.09584045410156,55.328330993652344,24.86941146850586,80.58195495605469
2018-08-10,49.328067779541016,94.31500244140625,101.69982147216797,6.30813455581665,233.498046875,55.6684455871582,24.579421997070312,80.23284912109375
2018-08-13,49.64658737182617,94.80999755859375,100.96273040771484,6.341062545776367,232.61831665039062,54.95863723754883,24.342145919799805,80.25971984863281
2018-08-14,49.85575485229492,95.98249816894531,102.22233581542969,6.472528457641602,234.11737060546875,55.09173583984375,24.570629119873047,80.63568115234375
2018-08-15,49.97222137451172,94.13099670410156,100.8361587524414,6.414346218109131,232.3938751220703,53.16933059692383,24.377300262451172,80.50141906738281
2018-08-16,50.704307556152344,94.32599639892578,100.81739044189453,6.373745441436768,234.2789764404297,53.553794860839844,24.70244789123535,81.28915405273438
2018-08-17,51.71688461303711,94.11100006103516,100.76118469238281,6.061295509338379,235.0598907470703,53.686893463134766,24.75517463684082,81.5397720336914
2018-08-20,51.212989807128906,93.83550262451172,100.0962142944336,6.13606595993042,235.58056640625,54.049198150634766,24.834264755249023,81.80835723876953
2018-08-21,51.11314010620117,94.1709976196289,99.26261901855469,6.271739959716797,236.09225463867188,54.32275390625,24.930931091308594,81.80835723876953
2018-08-22,51.115516662597656,95.24500274658203,100.274169921875,6.506943225860596,236.02040100097656,54.97343063354492,24.843053817749023,81.88888549804688
2018-08-23,51.22010040283203,95.1449966430664,100.7424545288086,6.606469631195068,235.67926025390625,54.71464920043945,24.72881317138672,81.86204528808594
2018-08-24,51.37936019897461,95.26950073242188,101.52922821044922,6.7396697998046875,237.16043090820312,55.11389923095703,24.816686630249023,82.25591278076172
2018-08-27,51.80244827270508,96.38400268554688,102.6531753540039,6.830779552459717,238.94674682617188,55.52058410644531,25.150623321533203,82.55132293701172
2018-08-28,52.22077178955078,96.64099884033203,103.2713394165039,6.793147563934326,239.0813446044922,55.28396224975586,25.1242618560791,82.59606170654297
2018-08-29,53.00040817260742,99.90499877929688,104.91979217529297,6.898674964904785,240.3919677734375,55.624080657958984,25.1154727935791,83.13318634033203
2018-08-30,53.4876823425293,100.11900329589844,104.85420989990234,6.881829261779785,239.41355895996094,55.468807220458984,24.922143936157227,83.07052612304688
2018-08-31,54.10567855834961,100.635498046875,105.21012878417969,6.952925205230713,239.42251586914062,55.039974212646484,24.895776748657227,83.05258178710938
2018-09-04,54.27919006347656,101.97550201416016,104.62943267822266,7.027736186981201,239.09033203125,54.921669006347656,25.01880645751953,82.39019012451172
2018-09-05,53.925025939941406,99.74099731445312,101.61351013183594,6.896940231323242,238.4171142578125,54.84772872924805,25.036386489868164,82.72138977050781
2018-09-06,53.0289306640625,97.91549682617188,101.84765625,6.755743503570557,237.71694946289062,53.83477020263672,24.922143936157227,82.72138977050781
2018-09-07,52.601097106933594,97.60350036621094,101.35128021240234,6.734439849853516,237.14242553710938,53.82737350463867,24.895776748657227,82.84668731689453
2018-09-10,51.8951416015625,96.95050048828125,102.44711303710938,6.805532455444336,237.59130859375,53.805206298828125,24.86941146850586,82.63187408447266
2018-09-11,53.20719528198242,99.35749816894531,104.189208984375,6.757721424102783,238.4889373779297,54.315364837646484,24.895776748657227,82.56027221679688
2018-09-12,52.54642105102539,99.5,104.62943267822266,6.643774032592773,238.515869140625,54.59632873535156,24.667293548583984,82.97205352783203
2018-09-13,53.81568145751953,99.49349975585938,105.75336456298828,6.721556186676025,239.87130737304688,54.61852264404297,24.63214874267578,84.00146484375
2018-09-14,53.204811096191406,98.5094985961914,106.18421936035156,6.8476457595825195,239.9970245361328,54.90687561035156,24.807899475097656,83.72398376464844
2018-09-17,51.788185119628906,95.40149688720703,105.03218078613281,6.785715103149414,238.6415557861328,54.99560546875,24.70244789123535,83.41960906982422
2018-09-18,51.873748779296875,97.05249786376953,106.03434753417969,6.713628768920898,239.94308471679688,55.35791015625,24.825475692749023,83.90299987792969
2018-09-19,51.904640197753906,96.32099914550781,104.62007904052734,6.7374114990234375,240.2124786376953,55.5279655456543,25.24728775024414,83.7866439819336
2018-09-20,52.29920959472656,97.21499633789062,106.37154388427734,6.596212863922119,242.1423797607422,55.54276657104492,25.46698760986328,84.60122680664062
2018-09-21,51.73589324951172,95.75050354003906,107.01780700683594,6.526107311248779,241.971923828125,55.90978240966797,25.368122100830078,84.71533966064453
2018-09-24,52.479862213134766,96.71800231933594,107.40180969238281,6.581844806671143,241.1639404296875,56.72867202758789,25.08567237854004,84.88607788085938
2018-09-25,52.812644958496094,98.72750091552734,107.19576263427734,6.648975849151611,240.8677215576172,57.0934944152832,24.988571166992188,84.62548065185547
2018-09-26,52.391929626464844,98.74250030517578,106.75555419921875,6.612066745758057,240.16165161132812,56.542579650878906,24.688467025756836,84.814208984375
2018-09-27,53.468650817871094,100.64900207519531,107.15831756591797,6.623955726623535,240.8289031982422,56.542579650878906,24.600196838378906,85.24555206298828
2018-09-28,53.65644836425781,100.1500015258789,107.12083435058594,6.961349010467529,240.80191040039062,56.38624572753906,24.34421730041504,85.50614929199219
2018-10-01,54.01772689819336,100.21800231933594,108.28223419189453,7.167943954467773,241.69468688964844,57.167945861816406,24.44131851196289,85.92853546142578
2018-10-02,54.49785614013672,98.56549835205078,107.85136413574219,7.096602439880371,241.66761779785156,57.22748565673828,24.44131851196289,85.8296890258789
2018-10-03,55.1610221862793,97.63800048828125,107.87012481689453,7.102793216705322,241.87498474121094,57.689064025878906,24.67081069946289,85.66790771484375
2018-10-04,54.19124984741211,95.47100067138672,105.6409683227539,6.918491840362549,239.89126586914062,57.45083999633789,24.838518142700195,84.83219146728516
2018-10-05,53.3117790222168,94.48249816894531,105.02281188964844,6.684895038604736,238.53866577148438,57.44338607788086,24.714942932128906,84.73332214355469
2018-10-08,53.188194274902344,93.22100067138672,103.82393646240234,6.5835795402526855,238.4755096435547,57.398704528808594,24.882654190063477,84.69737243652344
2018-10-09,53.925025939941406,93.51599884033203,105.14458465576172,6.577880382537842,238.1688995361328,57.91241455078125,24.78555679321289,84.84115600585938
2018-10-10,51.4268913269043,87.76249694824219,99.43119812011719,6.08616304397583,230.477294921875,56.095882415771484,24.017629623413086,82.83717346191406
