Date,AAPL,AMZN,MSFT,VOO
2022-01-13,169.00718688964844,161.21400451660156,295.9569396972656,405.383544921875
2022-01-14,169.87091064453125,162.13800048828125,301.2003173828125,405.5069885253906
2022-01-18,166.661376953125,158.91749572753906,293.869384765625,398.3977966308594
2022-01-19,163.15733337402344,156.2989959716797,294.52960205078125,394.2120361328125
2022-01-20,161.4691162109375,151.66749572753906,292.84979248046875,389.87445068359375
2022-01-21,159.407958984375,142.64300537109375,287.44140625,382.21478271484375
2022-01-24,158.632568359375,144.54400634765625,287.77154541015625,383.809326171875
2022-01-25,156.82656860351562,139.98599243164062,280.1201171875,379.1489562988281
2022-01-26,156.73825073242188,138.87249755859375,288.1017150878906,378.29473876953125
2022-01-27,156.27688598632812,139.6374969482422,291.140869140625,376.3774719238281
2022-01-28,167.18153381347656,143.97799682617188,299.3165588378906,385.6032409667969
2022-01-31,171.5492706298828,149.57350158691406,301.9576721191406,392.6554260253906
2022-02-01,171.3824462890625,151.19349670410156,299.8021545410156,395.2181701660156
2022-02-02,172.58969116210938,150.6125030517578,304.3657531738281,398.9862976074219
2022-02-03,169.70399475097656,138.8455047607422,292.5099182128906,389.7130432128906
2022-02-04,169.4190216064453,157.63949584960938,297.0638732910156,391.5448913574219
2022-02-07,168.70159912109375,157.9355010986328,292.21868896484375,390.2540588378906
2022-02-08,171.81700134277344,161.4134979248047,295.72393798828125,393.4147644042969
2022-02-09,173.2420196533203,161.1894989013672,302.18109130859375,399.18560791015625
2022-02-10,169.15370178222656,159.0034942626953,293.607177734375,392.1713562011719
2022-02-11,165.73367309570312,153.2935028076172,286.48016357421875,384.350341796875
2022-02-14,165.9695281982422,155.16700744628906,286.4413146972656,383.09747314453125
2022-02-15,169.81214904785156,156.510498046875,291.7525634765625,389.2479553222656
2022-02-16,169.57627868652344,158.10049438476562,291.4120788574219,389.7130432128906
2022-02-17,165.9695281982422,154.65249633789062,282.8788757324219,381.42694091796875
2022-02-18,164.41676330566406,152.60150146484375,280.154541015625,378.9876403808594
2022-02-22,161.48812866210938,150.19749450683594,279.9501647949219,374.83984375
2022-02-23,157.3113555908203,144.82699584960938,272.7013854980469,368.0913391113281
2022-02-24,159.93533325195312,151.35800170898438,286.6346740722656,373.7483215332031
2022-02-25,162.00901794433594,153.7884979248047,289.2812194824219,381.9109802246094
2022-02-28,162.27432250976562,153.56300354003906,290.72125244140625,380.9523620605469
2022-03-01,160.3874053955078,151.14199829101562,286.9848937988281,375.23846435546875
2022-03-02,163.68954467773438,152.05250549316406,292.08343505859375,382.12933349609375
2022-03-03,163.36520385742188,147.89849853515625,287.92877197265625,380.2120361328125
2022-03-04,160.35794067382812,145.64100646972656,282.0323791503906,377.1367492675781
2022-03-07,156.5546417236328,137.4530029296875,271.3780517578125,366.003173828125
2022-03-08,154.7266845703125,136.01449584960938,268.40069580078125,363.2411804199219
2022-03-09,160.14173889160156,139.2790069580078,280.7091064453125,372.9224548339844
2022-03-10,155.78810119628906,146.8175048828125,277.8776550292969,371.261474609375
2022-03-11,152.06338500976562,145.52450561523438,272.5067443847656,366.5252685546875
2022-03-14,148.02423095703125,141.85299682617188,268.974853515625,363.8485412597656
2022-03-15,152.41717529296875,147.3665008544922,279.39556884765625,371.8310241699219
2022-03-16,156.83966064453125,153.10400390625,286.4400939941406,380.1455993652344
2022-03-17,157.8518829345703,157.23899841308594,287.2477111816406,384.79644775390625
2022-03-18,161.15399169921875,161.25050354003906,292.31695556640625,389.0486755371094
2022-03-21,162.5298614501953,161.4915008544922,291.0812072753906,389.0676574707031
2022-03-22,165.9105682373047,164.88900756835938,295.8489074707031,393.58563232421875
2022-03-23,167.27664184570312,163.4080047607422,291.4023132324219,388.51708984375
2022-03-24,171.070068359375,163.64950561523438,295.88787841796875,394.2922058105469
2022-03-25,171.7089080810547,164.77349853515625,295.47918701171875,396.2921142578125
2022-03-28,172.57373046875,168.99049377441406,302.30963134765625,399.0253601074219
2022-03-29,175.87583923339844,169.31500244140625,306.8924560546875,404.07281494140625
2022-03-30,174.70631408691406,166.30099487304688,305.3842468261719,401.5586853027344
2022-03-31,171.60081481933594,162.99749755859375,299.98419189453125,395.38739013671875
2022-04-01,171.3059539794922,163.55999755859375,301.0642395019531,396.4825744628906
2022-04-04,175.36477661132812,168.34649658203125,306.46429443359375,399.84442138671875
2022-04-05,172.04299926757812,164.05499267578125,302.4847412109375,394.9017028808594
2022-04-06,168.8686981201172,158.75599670410156,291.4120788574219,390.9017639160156
2022-04-07,169.17335510253906,157.7845001220703,293.2315368652344,392.8732604980469
2022-04-08,167.15867614746094,154.4604949951172,288.95037841796875,391.9208068847656
2022-04-11,162.89346313476562,151.1219940185547,277.55657958984375,385.13055419921875
2022-04-12,164.77056884765625,150.78750610351562,274.44305419921875,383.7210998535156
2022-04-13,167.46334838867188,155.54100036621094,279.8528747558594,388.0542907714844
2022-04-14,162.44140625,151.7064971923828,272.27325439453125,383.34014892578125
2022-04-18,162.22520446777344,152.78500366210938,272.9446105957031,383.4068298339844
2022-04-19,164.51504516601562,158.11549377441406,277.59552001953125,389.5303649902344
2022-04-20,164.34799194335938,153.9980010986328,278.62689208984375,389.23516845703125
2022-04-21,163.55191040039062,148.29600524902344,273.2267761230469,383.46392822265625
2022-04-22,159.00169372558594,144.35000610351562,266.6297912597656,372.9975891113281
2022-04-25,160.0729217529297,146.07400512695312,273.1392517089844,375.0356140136719
2022-04-26,154.0977325439453,139.39100646972656,262.9227600097656,364.3121643066406
2022-04-27,153.87171936035156,138.16700744628906,275.5716857910156,365.2550048828125
2022-04-28,160.81983947753906,144.59649658203125,281.8086242675781,374.4071044921875
2022-04-29,154.93307495117188,124.28150177001953,270.02557373046875,360.6551513671875
2022-05-02,155.23776245117188,124.5,276.7879638671875,362.92169189453125
2022-05-03,156.73153686523438,124.25350189208984,274.17059326171875,364.4931640625
2022-05-04,163.15882873535156,125.92849731445312,282.1491394042969,375.5498352050781
2022-05-05,154.06826782226562,116.40699768066406,269.86029052734375,362.35986328125
2022-05-06,154.79652404785156,114.77249908447266,267.31103515625,360.0837707519531
2022-05-09,149.6589813232422,108.78900146484375,257.43505859375,348.465087890625
2022-05-10,152.07028198242188,108.85900115966797,262.22222900390625,349.3602294921875
2022-05-11,144.18678283691406,105.37200164794922,253.5138702392578,343.73193359375
2022-05-12,140.30897521972656,106.93049621582031,248.454345703125,343.4652099609375
2022-05-13,144.78713989257812,113.05500030517578,254.0684814453125,351.5697326660156
2022-05-16,143.24192810058594,110.81050109863281,254.43824768066406,350.3125915527344
2022-05-17,146.88352966308594,115.36849975585938,259.6146545410156,357.3218994140625
2022-05-18,138.59646606445312,107.11250305175781,247.79440307617188,343.1699523925781
2022-05-19,135.18125915527344,107.31900024414062,246.87765502929688,340.8747863769531
2022-05-20,135.41744995117188,107.59100341796875,246.31201171875,340.9604797363281
2022-05-23,140.85032653808594,107.55699920654297,254.20188903808594,347.4270324707031
2022-05-24,138.14370727539062,104.0999984741211,253.1973419189453,344.92236328125
2022-05-25,138.3011932373047,106.7750015258789,256.0256652832031,347.7984313964844
2022-05-26,141.50970458984375,111.07749938964844,259.3219909667969,354.71246337890625
2022-05-27,147.2771759033203,115.14649963378906,266.4803466796875,363.6073913574219
2022-05-31,146.4898223876953,120.20950317382812,265.1442565917969,361.5884704589844
2022-06-01,146.3618621826172,121.68399810791016,265.6807556152344,358.55999755859375
2022-06-02,148.82240295410156,125.51100158691406,267.7872314453125,365.3692932128906
2022-06-03,143.08444213867188,122.3499984741211,263.340087890625,359.4551696777344
2022-06-06,143.8324432373047,124.79000091552734,262.1015319824219,360.4361572265625
2022-06-07,146.3618621826172,123.0,265.7586975097656,363.9598083496094
2022-06-08,145.62374877929688,121.18000030517578,263.720458984375,359.9789733886719
2022-06-09,140.38772583007812,116.1500015258789,258.23944091796875,351.5125732421875
2022-06-10,134.96473693847656,109.6500015258789,246.73138427734375,341.1985778808594
2022-06-13,129.79759216308594,103.66999816894531,236.26683044433594,328.04669189453125
2022-06-14,130.66371154785156,102.30999755859375,238.44168090820312,327.2276916503906
2022-06-15,133.2915496826172,107.66999816894531,245.53179931640625,331.9132385253906
2022-06-16,128.00631713867188,103.66000366210938,238.90975952148438,321.0087890625
2022-06-17,129.482666015625,106.22000122070312,241.5234832763672,321.8468933105469
2022-06-21,133.72459411621094,108.68000030517578,247.46282958984375,329.73236083984375
2022-06-22,133.2128143310547,108.94999694824219,246.86793518066406,329.0371398925781
2022-06-23,136.0867156982422,112.44000244140625,252.45616149902344,332.494140625
2022-06-24,139.42320251464844,116.45999908447266,261.07745361328125,342.84619140625
2022-06-27,139.42320251464844,113.22000122070312,258.33697509765625,341.560546875
2022-06-28,135.26983642578125,107.4000015258789,250.1350555419922,334.1798095703125
2022-06-29,137.03158569335938,108.91999816894531,253.82156372070312,334.3443298339844
2022-06-30,134.5612030029297,106.20999908447266,250.4763946533203,331.7049865722656
2022-07-01,136.73631286621094,109.55999755859375,253.1583709716797,335.10931396484375
2022-07-05,139.3247528076172,113.5,256.34747314453125,335.7021484375
2022-07-06,140.6632843017578,114.33000183105469,259.62432861328125,336.91656494140625
2022-07-07,144.03915405273438,116.33000183105469,261.7601623535156,341.86041259765625
2022-07-08,144.71824645996094,115.54000091552734,261.03851318359375,341.6596374511719
2022-07-11,142.58248901367188,111.75,257.9664001464844,337.79638671875
2022-07-12,143.556884765625,109.22000122070312,247.39454650878906,334.6789855957031
2022-07-13,143.19273376464844,110.4000015258789,246.4680633544922,333.12030029296875
2022-07-14,146.12567138671875,110.62999725341797,247.79440307617188,332.2405700683594
2022-07-15,147.79879760742188,113.55000305175781,250.36912536621094,338.5230712890625
2022-07-18,144.74778747558594,113.76000213623047,247.96022033691406,335.7213134765625
2022-07-19,148.61570739746094,118.20999908447266,253.10958862304688,344.8343505859375
2022-07-20,150.62351989746094,122.7699966430664,255.78182983398438,347.0433654785156
2022-07-21,152.89703369140625,124.62999725341797,258.2882080078125,350.552734375
2022-07-22,151.65692138671875,122.41999816894531,253.91903686523438,347.3588562011719
2022-07-25,150.534912109375,121.13999938964844,252.4269256591797,347.7031555175781
2022-07-26,149.2062530517578,114.80999755859375,245.66835021972656,343.533935546875
2022-07-27,154.3142852783203,120.97000122070312,262.0917663574219,352.5321960449219
2022-07-28,154.8654327392578,122.27999877929688,269.5719909667969,356.9883117675781
2022-07-29,159.94395446777344,134.9499969482422,273.79486083984375,362.21905517578125
2022-08-01,158.95977783203125,135.38999938964844,271.1324768066406,361.12890625
2022-08-02,157.48342895507812,134.16000366210938,268.0212707519531,358.795654296875
2022-08-03,163.50680541992188,139.52000427246094,275.48211669921875,364.3993835449219
2022-08-04,163.19187927246094,142.57000732421875,276.63287353515625,364.1124267578125
2022-08-05,162.9651641845703,140.8000030517578,275.9111633300781,363.3570251464844
2022-08-08,162.49209594726562,139.41000366210938,273.3852844238281,363.0318298339844
2022-08-09,162.54139709472656,137.8300018310547,275.3162841796875,361.59747314453125
2022-08-10,166.79910278320312,142.69000244140625,282.00653076171875,369.1710205078125
2022-08-11,166.05990600585938,140.63999938964844,279.9195251464844,369.1710205078125
2022-08-12,169.61785888671875,143.5500030517578,284.68853759765625,375.49188232421875
2022-08-15,170.69210815429688,143.17999267578125,286.2099609375,377.09832763671875
2022-08-16,170.53440856933594,144.77999877929688,285.4687805175781,377.7581787109375
2022-08-17,172.03248596191406,142.10000610351562,284.7162170410156,375.17626953125
2022-08-18,171.6382293701172,142.3000030517578,283.5923156738281,376.3333740234375
2022-08-19,169.04617309570312,138.22999572753906,279.6634216308594,371.140869140625
2022-08-22,165.1531982421875,133.22000122070312,271.4538269042969,363.3188171386719
2022-08-23,164.8180694580078,133.6199951171875,270.1735534667969,362.4580993652344
2022-08-24,165.11373901367188,133.8000030517578,269.5382080078125,363.55780029296875
2022-08-25,167.5776824951172,137.27999877929688,272.5289001464844,368.85546875
2022-08-26,161.26014709472656,130.75,262.0128173828125,356.2137451171875
2022-08-29,159.05245971679688,129.7899932861328,259.2176513671875,353.8614196777344
2022-08-30,156.61807250976562,128.72999572753906,257.0089111328125,350.0172424316406
2022-08-31,154.9524383544922,126.7699966430664,255.54286193847656,347.26324462890625
2022-09-01,155.68177795410156,127.81999969482422,254.4971160888672,348.3341979980469
2022-09-02,153.56275939941406,127.51000213623047,250.25550842285156,344.681396484375
2022-09-06,152.30120849609375,126.11000061035156,247.50921630859375,343.5243225097656
2022-09-07,153.7106170654297,129.47999572753906,252.239501953125,349.6825866699219
2022-09-08,152.2322235107422,129.82000732421875,252.6597442626953,351.968017578125
2022-09-09,155.1002655029297,133.27000427246094,258.4650573730469,357.39947509765625
2022-09-12,161.0728759765625,136.4499969482422,260.6054382324219,361.3297119140625
2022-09-13,151.62118530273438,126.81999969482422,246.2777557373047,345.57073974609375
2022-09-14,153.0700225830078,128.5500030517578,246.50253295898438,346.86163330078125
2022-09-15,150.17239379882812,126.27999877929688,239.81759643554688,342.98876953125
2022-09-16,148.52647399902344,123.52999877929688,239.192138671875,340.2921447753906
2022-09-19,152.251953125,124.66000366210938,238.97711181640625,342.9027404785156
2022-09-20,154.63705444335938,122.19000244140625,236.95399475097656,339.0395202636719
2022-09-21,151.5029296875,118.54000091552734,233.53334045410156,333.0725402832031
2022-09-22,150.5370635986328,117.30999755859375,235.51734924316406,330.2611083984375
2022-09-23,148.26036071777344,113.77999877929688,232.52670288085938,324.7721862792969
2022-09-26,148.59548950195312,115.1500015258789,232.0673828125,321.6260681152344
2022-09-27,149.57118225097656,114.41000366210938,231.05096435546875,320.7176818847656
2022-09-28,147.67886352539062,118.01000213623047,235.60531616210938,327.0173034667969
2022-09-29,140.42501831054688,114.80000305175781,232.11624145507812,320.19805908203125
2022-09-30,136.20677185058594,113.0,227.62049865722656,315.31890869140625
2022-10-03,140.3954620361328,115.87999725341797,235.2827911376953,323.6557312011719
2022-10-04,143.99281311035156,121.08999633789062,243.23825073242188,333.4812316894531
2022-10-05,144.28848266601562,120.94999694824219,243.55104064941406,332.9049072265625
2022-10-06,143.33245849609375,120.30000305175781,241.1956329345703,329.3992614746094
2022-10-07,138.06948852539062,114.55999755859375,228.9301300048828,320.1499938964844
2022-10-10,138.39476013183594,113.66999816894531,224.05322265625,317.75848388671875
2022-10-11,136.97547912597656,112.20999908447266,220.30032348632812,315.6647033691406
2022-10-12,136.3447265625,112.9000015258789,220.632568359375,314.6850891113281
2022-10-13,140.92767333984375,112.52999877929688,228.9301300048828,322.92578125
2022-10-14,136.38417053222656,106.9000015258789,223.37889099121094,315.6550598144531
2022-10-17,140.35606384277344,113.79000091552734,232.14553833007812,323.6749267578125
2022-10-18,141.67672729492188,116.36000061035156,233.09356689453125,327.48797607421875
2022-10-19,141.78512573242188,115.06999969482422,231.11936950683594,325.2212829589844
2022-10-20,141.32191467285156,115.25,230.79684448242188,322.5512390136719
2022-10-21,145.1459503173828,119.31999969482422,236.63150024414062,330.3021545410156
2022-10-24,147.29449462890625,119.81999969482422,241.64520263671875,334.326416015625
2022-10-25,150.14285278320312,120.5999984741211,244.97792053222656,339.7626037597656
2022-10-26,147.19595336914062,115.66000366210938,226.0763397216797,337.2269592285156
2022-10-27,142.71157836914062,110.95999908447266,221.6099090576172,335.4213562011719
2022-10-28,153.49378967285156,103.41000366210938,230.52316284179688,343.2491149902344
2022-10-31,151.12838745117188,102.44000244140625,226.8679656982422,340.9151916503906
2022-11-01,148.47718811035156,96.79000091552734,222.9977569580078,339.54168701171875
2022-11-02,142.938232421875,92.12000274658203,215.11068725585938,330.87835693359375
2022-11-03,136.876953125,89.30000305175781,209.3932647705078,327.3535461425781
2022-11-04,136.61044311523438,90.9800033569336,216.37144470214844,332.146240234375
2022-11-07,137.14349365234375,90.52999877929688,222.70455932617188,335.3349304199219
2022-11-08,137.71607971191406,89.9800033569336,223.68185424804688,337.1597900390625
2022-11-09,133.1453094482422,86.13999938964844,219.4207000732422,330.2733154296875
2022-11-10,144.99183654785156,96.62999725341797,237.47198486328125,348.34912109375
2022-11-11,147.78561401367188,100.79000091552734,241.50839233398438,351.68194580078125
2022-11-14,146.38380432128906,98.48999786376953,236.07443237304688,348.8582458496094
2022-11-15,148.12130737304688,98.94000244140625,236.4849090576172,351.73956298828125
2022-11-16,146.8872528076172,97.12000274658203,236.91615295410156,349.06951904296875
2022-11-17,148.79261779785156,94.8499984741211,236.8671417236328,348.0610656738281
2022-11-18,149.35531616210938,94.13999938964844,236.41629028320312,349.59771728515625
2022-11-21,146.1172637939453,92.45999908447266,237.22976684570312,348.36834716796875
2022-11-22,148.25949096679688,93.19999694824219,240.15040588378906,353.0073547363281
2022-11-23,149.13812255859375,94.12999725341797,242.649658203125,355.2164306640625
2022-11-25,146.2159881591797,93.41000366210938,242.56143188476562,355.1780090332031
2022-11-28,142.37571716308594,93.94999694824219,236.945556640625,349.5593566894531
2022-11-29,139.36473083496094,92.41999816894531,235.5440216064453,348.94464111328125
2022-11-30,146.13699340820312,96.54000091552734,250.05908203125,359.6825256347656
2022-12-01,146.4134063720703,95.5,249.6180419921875,359.7305603027344
2022-12-02,145.91978454589844,94.12999725341797,249.9414825439453,359.21197509765625
2022-12-05,144.7549285888672,91.01000213623047,245.2174530029297,352.8153076171875
2022-12-06,141.08245849609375,88.25,240.23861694335938,347.7152404785156
2022-12-07,139.1376495361328,88.45999908447266,239.50357055664062,347.04290771484375
2022-12-08,140.82582092285156,90.3499984741211,242.4732208251953,349.7801513671875
2022-12-09,140.34210205078125,89.08999633789062,240.53268432617188,347.2254333496094
2022-12-12,142.6422882080078,90.55000305175781,247.48146057128906,352.1813659667969
2022-12-13,143.6097412109375,92.48999786376953,251.80364990234375,354.7842712402344
2022-12-14,141.378662109375,91.58000183105469,252.09764099121094,352.6424255371094
2022-12-15,134.75445556640625,88.44999694824219,244.05117797851562,343.969482421875
2022-12-16,132.78988647460938,87.86000061035156,239.8172149658203,339.8682556152344
2022-12-19,130.67724609375,84.91999816894531,235.66162109375,336.9388732910156
2022-12-20,130.608154296875,85.19000244140625,236.9847412109375,337.45233154296875
2022-12-21,133.7178955078125,86.7699966430664,239.56234741210938,342.49957275390625
2022-12-22,130.53903198242188,83.79000091552734,233.44662475585938,337.6839599609375
2022-12-23,130.17379760742188,85.25,233.97586059570312,339.5754089355469
2022-12-27,128.36717224121094,83.04000091552734,232.24111938476562,338.224365234375
2022-12-28,124.42820739746094,81.81999969482422,229.85951232910156,334.0746154785156
2022-12-29,127.95258331298828,84.18000030517578,236.21044921875,340.00006103515625
2022-12-30,128.2684783935547,84.0,235.044189453125,339.06396484375
2023-01-03,123.47059631347656,85.81999969482422,234.80894470214844,337.7610778808594
2023-01-04,124.74412536621094,85.13999938964844,224.53765869140625,340.1930847167969
2023-01-05,123.4212646484375,83.12000274658203,217.88287353515625,336.47760009765625
2023-01-06,127.96244049072266,86.08000183105469,220.45068359375,344.1305236816406
2023-01-09,128.4856414794922,87.36000061035156,222.59706115722656,343.8795471191406
2023-01-10,129.05824279785156,89.87000274658203,224.29263305664062,346.3309020996094
2023-01-11,131.782958984375,95.08999633789062,231.0748291015625,350.7508544921875
2023-01-12,131.70399475097656,95.2699966430664,233.76025390625,352.06329345703125
2023-01-13,133.0366973876953,98.12000274658203,234.46592712402344,353.43365478515625
2023-01-17,134.2016143798828,96.05000305175781,235.56361389160156,352.893310546875
2023-01-18,133.48095703125,95.45999908447266,231.11402893066406,347.1607666015625
2023-01-19,133.54017639160156,93.68000030517578,227.31126403808594,344.66131591796875
2023-01-20,136.10691833496094,97.25,235.43618774414062,351.0017395019531
2023-01-23,139.3054962158203,97.5199966430664,237.7491912841797,355.2769775390625
2023-01-24,140.7073211669922,96.31999969482422,237.21995544433594,354.9005432128906
2023-01-25,140.0458984375,97.18000030517578,235.8184356689453,355.02606201171875
2023-01-26,142.11904907226562,99.22000122070312,243.061279296875,358.8187255859375
2023-01-27,144.06385803222656,102.23999786376953,243.2180633544922,359.8416442871094
2023-01-30,141.1713409423828,100.55000305175781,237.87660217285156,355.3445129394531
2023-01-31,142.44482421875,103.12999725341797,242.8750762939453,360.39178466796875
2023-02-01,143.5702362060547,105.1500015258789,247.71669006347656,364.33880615234375
2023-02-02,148.8913116455078,112.91000366210938,259.3307189941406,369.559814453125
2023-02-03,152.52427673339844,103.38999938964844,253.20518493652344,365.6127624511719
2023-02-06,149.78968811035156,102.18000030517578,251.65660095214844,363.499267578125
2023-02-07,152.67234802246094,102.11000061035156,262.23175048828125,368.189453125
2023-02-08,149.97726440429688,100.05000305175781,261.41827392578125,364.1554260253906
2023-02-09,148.940673828125,98.23999786376953,258.3702087402344,361.038330078125
2023-02-10,149.30653381347656,97.61000061035156,257.860595703125,361.9165344238281
2023-02-13,152.11448669433594,99.54000091552734,265.9168701171875,366.0952453613281
2023-02-14,151.47181701660156,99.69999694824219,266.7499694824219,365.9601135253906
2023-02-15,153.57777404785156,101.16000366210938,264.61785888671875,367.185791015625
2023-02-16,151.97607421875,98.1500015258789,257.5730285644531,362.0806579589844
2023-02-17,150.82916259765625,97.19999694824219,253.554443359375,361.1445007324219
2023-02-21,146.8050537109375,94.58000183105469,248.25852966308594,353.9741516113281
2023-02-22,147.23019409179688,95.79000091552734,247.1187744140625,353.5301818847656
2023-02-23,147.7146759033203,95.81999969482422,250.3218536376953,355.3059387207031
2023-02-24,145.05503845214844,93.5,244.86875915527344,351.5035705566406
2023-02-27,146.25137329101562,93.76000213623047,245.79234313964844,352.7195739746094
2023-02-28,145.7471466064453,94.2300033569336,245.0652618408203,351.3876953125
2023-03-01,143.67080688476562,92.16999816894531,241.9702911376953,350.1042175292969
2023-03-02,144.26405334472656,92.12999725341797,246.7257843017578,352.7195739746094
2023-03-03,149.32627868652344,94.9000015258789,250.83277893066406,358.3072204589844
2023-03-06,152.09469604492188,93.75,252.3851776123047,358.7415466308594
2023-03-07,149.88987731933594,93.55000305175781,249.71267700195312,353.19244384765625
2023-03-08,151.1455535888672,93.91999816894531,249.2705535888672,353.7425231933594
2023-03-09,148.8912353515625,92.25,247.91465759277344,347.2669677734375
2023-03-10,146.8248291015625,90.7300033569336,244.249755859375,342.2872009277344
2023-03-13,148.7725830078125,92.43000030517578,249.48672485351562,341.70819091796875
