Date,HOOD,NVDA,ORCL,PLTR,VOO
2024-06-06,22.969999313354492,120.9498519897461,121.87700653076172,23.790000915527344,483.4475402832031
2024-06-07,22.18000030517578,120.83989715576172,124.26519775390625,23.309999465942383,482.81793212890625
2024-06-10,23.420000076293945,121.74153900146484,122.86386108398438,23.1299991607666,484.4017639160156
2024-06-11,23.219999313354492,120.87181854248047,122.25200653076172,23.850000381469727,485.5035400390625
2024-06-12,23.700000762939453,125.16045379638672,138.53515625,23.770000457763672,489.5467224121094
2024-06-13,23.309999465942383,129.56906127929688,138.01214599609375,23.270000457763672,490.47137451171875
2024-06-14,22.420000076293945,131.83836364746094,136.3147430419922,23.56999969482422,490.8648986816406
2024-06-17,22.25,130.9386444091797,139.45294189453125,25.020000457763672,494.7605285644531
2024-06-18,21.860000610351562,135.5371856689453,142.7391815185547,25.81999969482422,496.07867431640625
2024-06-20,21.729999542236328,130.7386932373047,141.0319366455078,25.559999465942383,494.7015075683594
2024-06-21,22.290000915527344,126.530029296875,139.64044189453125,23.84000015258789,493.619384765625
2024-06-24,21.3700008392334,118.07270050048828,138.05160522460938,24.15999984741211,492.2912902832031
2024-06-25,22.139999389648438,126.0501708984375,137.341064453125,24.559999465942383,494.3374938964844
2024-06-26,22.309999465942383,126.36009216308594,136.41342163085938,24.100000381469727,494.8883972167969
2024-06-27,22.59000015258789,123.95084381103516,138.33778381347656,25.219999313354492,495.6557312011719
2024-06-28,22.709999084472656,123.50098419189453,139.34439086914062,25.329999923706055,493.74444580078125
2024-07-01,22.790000915527344,124.26074981689453,141.20956420898438,25.8799991607666,494.8797912597656
2024-07-02,22.459999084472656,122.63126373291016,141.39703369140625,25.829999923706055,498.0882568359375
2024-07-03,22.889999389648438,128.23948669433594,142.4826202392578,25.850000381469727,500.3391418457031
2024-07-05,22.68000030517578,125.7902603149414,142.92666625976562,27.229999542236328,503.3304748535156
2024-07-08,22.09000015258789,128.1595001220703,143.12405395507812,27.700000762939453,503.814208984375
2024-07-09,22.600000381469727,131.33851623535156,138.8312225341797,27.389999389648438,504.3670959472656
2024-07-10,22.31999969482422,134.86740112304688,140.20297241210938,28.420000076293945,509.2242126464844
2024-07-11,22.040000915527344,127.35977935791016,141.2816619873047,27.639999389648438,504.86065673828125
2024-07-12,22.280000686645508,129.19918823242188,143.27085876464844,28.06999969482422,507.98028564453125
2024-07-15,23.940000534057617,128.39944458007812,141.5884552001953,28.670000076293945,509.5203857421875
2024-07-16,24.6299991607666,126.3200912475586,141.1332244873047,28.670000076293945,512.4129028320312
2024-07-17,24.18000030517578,117.95272827148438,137.81790161132812,28.219999313354492,505.2555847167969
2024-07-18,22.829999923706055,121.05175018310547,136.6006317138672,28.639999389648438,501.4547119140625
2024-07-19,23.40999984741211,117.89276123046875,137.1251678466797,28.579999923706055,498.10797119140625
2024-07-22,23.420000076293945,123.50098419189453,138.718505859375,28.459999084472656,503.2810974121094
2024-07-23,22.8700008392334,122.55128479003906,141.62803649902344,28.809999465942383,502.44195556640625
2024-07-24,21.40999984741211,114.21391296386719,137.33297729492188,26.600000381469727,490.9407043457031
2024-07-25,21.18000030517578,112.24453735351562,136.392822265625,26.6299991607666,488.4627685546875
2024-07-26,21.200000762939453,113.02428436279297,137.5704803466797,27.18000030517578,493.9418640136719
2024-07-29,21.18000030517578,111.55475616455078,136.8777313232422,27.079999923706055,494.3071594238281
2024-07-30,20.399999618530273,103.6972427368164,134.26507568359375,26.3700008392334,491.7205810546875
2024-07-31,20.56999969482422,116.98303985595703,138.0059356689453,26.889999389648438,499.4703369140625
2024-08-01,20.239999771118164,109.1755142211914,136.08602905273438,26.079999923706055,492.658447265625
2024-08-02,17.8799991607666,107.23611450195312,131.89984130859375,24.739999771118164,483.6549072265625
2024-08-05,16.420000076293945,100.41827392578125,126.53596496582031,24.09000015258789,469.1327209472656
2024-08-06,17.209999084472656,104.21707916259766,126.8823471069336,26.59000015258789,473.8122253417969
2024-08-07,17.1200008392334,98.87876892089844,124.59626007080078,26.31999969482422,470.52471923828125
2024-08-08,17.729999542236328,104.93685150146484,127.62458038330078,29.280000686645508,481.5027770996094
2024-08-09,17.920000076293945,104.71692657470703,130.69247436523438,30.010000228881836,483.5660705566406
2024-08-12,18.540000915527344,108.98556518554688,131.20709228515625,29.3799991607666,483.8128967285156
2024-08-13,18.40999984741211,116.10331726074219,132.86968994140625,30.389999389648438,491.84893798828125
2024-08-14,18.649999618530273,118.04270935058594,134.19581604003906,31.0,493.4186096191406
2024-08-15,19.549999237060547,122.82120513916016,135.51202392578125,31.219999313354492,501.88909912109375
2024-08-16,19.979999542236328,124.54065704345703,136.04644775390625,32.08000183105469,502.94549560546875
2024-08-19,20.280000686645508,129.9589385986328,136.49179077148438,32.5,507.7828063964844
2024-08-20,19.829999923706055,127.20980834960938,137.7288360595703,32.31999969482422,506.9437255859375
2024-08-21,20.18000030517578,128.4594268798828,138.7481689453125,32.540000915527344,508.7207336425781
2024-08-22,19.889999389648438,123.700927734375,136.65013122558594,31.920000076293945,504.60400390625
2024-08-23,21.1200008392334,129.32913208007812,137.74862670898438,31.780000686645508,510.0633544921875
2024-08-26,20.959999084472656,126.42005920410156,137.4616241455078,30.850000381469727,508.80963134765625
2024-08-27,21.360000610351562,128.25949096679688,137.0459747314453,30.84000015258789,509.49078369140625
2024-08-28,20.31999969482422,125.5703353881836,136.4521942138672,30.360000610351562,506.57843017578125
2024-08-29,20.170000076293945,117.55286407470703,137.97625732421875,31.0,506.6574401855469
2024-08-30,20.1200008392334,119.33230590820312,139.82687377929688,31.479999542236328,511.4257507324219
2024-09-03,19.3700008392334,107.96588897705078,138.055419921875,30.510000228881836,501.07958984375
2024-09-04,19.110000610351562,106.17645263671875,139.29246520996094,30.59000015258789,499.83563232421875
2024-09-05,19.670000076293945,107.17613983154297,141.1332244873047,30.15999984741211,498.6015930175781
2024-09-06,18.940000534057617,102.79752349853516,140.3414764404297,30.329999923706055,490.29901123046875
2024-09-09,19.65999984741211,106.4363784790039,138.44139099121094,34.599998474121094,495.817626953125
2024-09-10,19.700000762939453,108.06585693359375,154.27569580078125,34.7599983215332,497.8611755371094
2024-09-11,20.639999389648438,116.87307739257812,155.55233764648438,34.849998474121094,502.9553527832031
2024-09-12,21.639999389648438,119.11256408691406,159.7088623046875,34.90999984741211,507.2793884277344
2024-09-13,22.06999969482422,119.07256317138672,160.3521270751953,35.59000015258789,509.97454833984375
2024-09-16,22.209999084472656,116.75309753417969,168.566162109375,36.310001373291016,510.74456787109375
